1924_s_2_hap,6,219
1925_s_2_sad,23,955
1926_s_2_sad,9,381
1927_s_2_sad,9,352
1928_s_2_sad,36,950
1929_s_2_sad,43,849
192_s_1_sad,39,991
1930_s_2_hap,10,336
1931_s_2_hap,15,317
1932_s_2_exc,42,1013
1933_s_2_exc,9,354
1934_s_2_exc,12,283
1935_s_2_sad,17,431
1936_s_2_sad,9,344
1937_s_2_sad,18,582
1938_s_2_sad,8,391
1939_s_2_sad,6,309
193_s_1_neu,23,758
1940_s_2_sad,23,722
1941_s_2_sad,56,1519
1942_s_2_sad,36,1016
1943_s_2_sad,47,1667
1944_s_2_sad,36,1246
1945_s_2_sad,51,2051
1946_s_2_sad,57,2252
1947_s_2_sad,53,1323
1948_s_2_sad,36,1410
1949_s_2_neu,8,346
194_s_1_sad,20,584
1950_s_2_neu,4,139
1951_s_2_neu,5,209
1952_s_2_neu,5,174
1953_s_2_neu,6,162
1954_s_2_neu,5,185
1955_s_2_sad,7,163
1956_s_2_neu,4,99
1957_s_2_ang,45,1025
1958_s_2_neu,7,153
1959_s_2_neu,5,133
195_s_1_sad,58,1508
1960_s_2_exc,15,335
1961_s_2_exc,26,442
1962_s_2_exc,6,143
1963_s_2_exc,21,626
1964_s_2_exc,25,561
1965_s_2_exc,37,886
1966_s_2_exc,33,746
1967_s_2_exc,33,654
1968_s_2_exc,24,479
1969_s_2_exc,21,630
196_s_1_sad,34,897
1970_s_2_exc,20,519
1971_s_2_exc,39,802
1972_s_2_exc,41,1012
1973_s_2_exc,17,337
1974_s_2_exc,38,995
1975_s_2_exc,36,781
1976_s_2_exc,18,512
1977_s_2_exc,36,972
1978_s_2_exc,17,474
1979_s_2_exc,32,856
197_s_1_sad,7,153
1980_s_2_exc,60,1882
1981_s_2_exc,41,1153
1982_s_2_exc,32,939
1983_s_2_exc,19,347
1984_s_2_ang,33,781
1985_s_2_ang,17,437
1986_s_2_ang,45,1203
1987_s_2_ang,31,657
1988_s_2_sad,26,640
1989_s_2_sad,36,890
198_s_1_sad,6,199
1990_s_2_sad,31,874
1991_s_2_sad,28,811
1992_s_2_sad,17,558
1993_s_2_sad,19,541
1994_s_2_sad,4,95
1995_s_2_sad,4,97
1996_s_2_sad,17,531
1997_s_2_sad,36,1442
1998_s_2_hap,15,305
1999_s_2_sad,30,735
199_s_1_sad,6,298
19_s_1_ang,8,275
1_s_1_ang,9,195
2000_s_2_hap,12,276
2001_s_2_sad,9,219
2002_s_2_hap,5,151
2003_s_2_neu,4,138
2004_s_2_neu,8,198
2005_s_2_neu,7,185
2006_s_2_neu,12,478
2007_s_2_neu,11,220
2008_s_2_neu,40,1185
2009_s_2_neu,23,452
200_s_1_neu,31,759
2010_s_2_neu,25,618
2011_s_2_exc,42,937
2012_s_2_exc,28,555
2013_s_2_neu,21,547
2014_s_2_neu,10,228
2015_s_2_neu,7,180
2016_s_2_neu,6,162
2017_s_2_ang,54,1294
2018_s_2_sad,10,214
2019_s_2_sad,11,367
201_s_1_neu,25,720
2020_s_2_sad,19,592
2021_s_2_hap,14,426
2022_s_2_hap,30,610
2023_s_2_hap,8,216
2024_s_2_hap,15,418
2025_s_2_hap,5,139
2026_s_2_exc,9,270
2027_s_2_hap,7,235
2028_s_2_exc,12,380
2029_s_2_hap,8,273
202_s_1_neu,4,166
2030_s_2_hap,14,407
2031_s_2_exc,6,150
2032_s_2_sad,10,250
2033_s_2_hap,6,267
2034_s_2_hap,18,515
2035_s_2_hap,31,672
2036_s_2_hap,10,277
2037_s_2_hap,15,455
2038_s_2_hap,21,787
2039_s_2_hap,10,456
203_s_1_sad,57,1517
2040_s_2_hap,8,280
2041_s_2_exc,11,662
2042_s_2_hap,9,208
2043_s_2_hap,23,446
2044_s_2_sad,9,198
2045_s_2_hap,11,369
2046_s_2_hap,38,910
2047_s_2_exc,19,313
2048_s_2_exc,16,397
2049_s_2_exc,13,332
204_s_1_sad,49,1658
2050_s_2_sad,13,381
2051_s_2_exc,11,286
2052_s_2_exc,25,605
2053_s_2_exc,11,259
2054_s_2_exc,52,1370
2055_s_2_exc,22,479
2056_s_2_hap,12,366
2057_s_2_hap,13,258
2058_s_2_hap,9,252
2059_s_2_exc,10,302
205_s_1_sad,13,491
2060_s_2_exc,12,294
2061_s_2_neu,21,488
2062_s_2_neu,18,434
2063_s_2_neu,6,161
2064_s_2_neu,17,298
2065_s_2_neu,24,495
2066_s_2_neu,5,190
2067_s_2_neu,19,436
2068_s_2_neu,12,278
2069_s_2_ang,4,128
206_s_1_sad,7,403
2070_s_2_neu,12,492
2071_s_2_ang,5,171
2072_s_2_ang,29,683
2073_s_2_neu,10,356
2074_s_2_ang,6,215
2075_s_2_ang,14,417
2076_s_2_ang,12,208
2077_s_2_ang,20,588
2078_s_2_ang,27,651
2079_s_2_ang,17,423
207_s_1_sad,21,690
2080_s_2_ang,7,209
2081_s_2_ang,56,1143
2082_s_2_ang,17,388
2083_s_2_neu,19,389
2084_s_2_ang,15,365
2085_s_2_ang,16,412
2086_s_2_ang,13,266
2087_s_2_ang,6,208
2088_s_2_neu,9,237
2089_s_2_neu,15,421
208_s_1_sad,73,1895
2090_s_2_neu,20,665
2091_s_2_neu,8,293
2092_s_2_neu,13,329
2093_s_2_neu,17,421
2094_s_2_ang,11,304
2095_s_2_ang,16,381
2096_s_2_ang,24,470
2097_s_2_neu,8,264
2098_s_2_neu,9,213
2099_s_2_ang,6,175
209_s_1_sad,28,876
20_s_1_neu,17,507
2100_s_2_ang,9,266
2101_s_2_ang,6,246
2102_s_2_ang,28,647
2103_s_2_ang,9,213
2104_s_2_ang,6,184
2105_s_2_ang,5,152
2106_s_2_ang,5,115
2107_s_2_ang,42,975
2108_s_3_neu,8,249
2109_s_3_neu,8,344
210_s_1_neu,12,622
2110_s_3_neu,19,405
2111_s_3_neu,9,296
2112_s_3_neu,7,320
2113_s_3_ang,41,936
2114_s_3_neu,4,279
2115_s_3_neu,12,500
2116_s_3_neu,17,427
2117_s_3_neu,9,312
2118_s_3_neu,6,254
2119_s_3_neu,8,215
211_s_1_sad,112,2913
2120_s_3_neu,7,268
2121_s_3_neu,11,443
2122_s_3_neu,9,476
2123_s_3_neu,6,339
2124_s_3_neu,10,219
2125_s_3_neu,26,927
2126_s_3_neu,24,571
2127_s_3_neu,20,583
2128_s_3_neu,11,323
2129_s_3_neu,7,334
212_s_1_sad,8,328
2130_s_3_neu,7,260
2131_s_3_neu,19,552
2132_s_3_neu,21,563
2133_s_3_neu,15,417
2134_s_3_neu,5,246
2135_s_3_neu,11,438
2136_s_3_neu,16,465
2137_s_3_ang,16,418
2138_s_3_ang,28,637
2139_s_3_sad,31,1192
213_s_1_neu,24,642
2140_s_3_ang,7,284
2141_s_3_neu,9,407
2142_s_3_neu,10,332
2143_s_3_neu,22,657
2144_s_3_neu,25,548
2145_s_3_neu,6,366
2146_s_3_neu,8,388
2147_s_3_neu,16,386
2148_s_3_neu,18,607
2149_s_3_ang,60,1545
214_s_1_neu,7,144
2150_s_3_ang,13,297
2151_s_3_neu,10,305
2152_s_3_neu,9,405
2153_s_3_neu,8,377
2154_s_3_neu,6,323
2155_s_3_neu,8,399
2156_s_3_neu,15,561
2157_s_3_neu,6,185
2158_s_3_neu,6,418
2159_s_3_neu,37,767
215_s_1_sad,27,605
2160_s_3_neu,4,130
2161_s_3_neu,12,237
2162_s_3_neu,7,159
2163_s_3_neu,9,191
2164_s_3_neu,4,102
2165_s_3_exc,4,113
2166_s_3_exc,13,545
2167_s_3_sad,33,1333
2168_s_3_sad,4,182
2169_s_3_sad,17,440
216_s_1_neu,4,132
2170_s_3_sad,3,100
2171_s_3_sad,7,186
2172_s_3_sad,18,372
2173_s_3_sad,11,413
2174_s_3_sad,17,379
2175_s_3_sad,32,662
2176_s_3_sad,9,232
2177_s_3_sad,26,446
2178_s_3_sad,9,196
2179_s_3_sad,9,229
217_s_1_neu,9,167
2180_s_3_sad,17,553
2181_s_3_sad,7,233
2182_s_3_sad,32,861
2183_s_3_sad,23,433
2184_s_3_sad,7,144
2185_s_3_sad,13,305
2186_s_3_sad,20,350
2187_s_3_sad,18,627
2188_s_3_sad,25,757
2189_s_3_sad,9,273
218_s_1_neu,7,149
2190_s_3_sad,14,351
2191_s_3_sad,5,158
2192_s_3_sad,28,695
2193_s_3_sad,8,165
2194_s_3_sad,7,228
2195_s_3_neu,5,180
2196_s_3_hap,28,744
2197_s_3_ang,15,321
2198_s_3_sad,7,214
2199_s_3_sad,12,313
219_s_1_sad,4,172
21_s_1_ang,33,724
2200_s_3_sad,8,164
2201_s_3_sad,15,409
2202_s_3_sad,15,550
2203_s_3_sad,13,411
2204_s_3_sad,8,207
2205_s_3_sad,9,242
2206_s_3_sad,14,230
2207_s_3_ang,33,652
2208_s_3_sad,18,531
2209_s_3_sad,17,476
220_s_1_neu,9,209
2210_s_3_sad,7,227
2211_s_3_exc,30,521
2212_s_3_exc,15,278
2213_s_3_exc,49,705
2214_s_3_exc,14,516
2215_s_3_exc,24,533
2216_s_3_exc,50,832
2217_s_3_exc,42,930
2218_s_3_exc,16,341
2219_s_3_exc,18,382
221_s_1_neu,7,135
2220_s_3_hap,6,237
2221_s_3_hap,31,701
2222_s_3_exc,8,166
2224_s_3_hap,9,233
2225_s_3_hap,31,596
2226_s_3_hap,12,326
2227_s_3_hap,26,584
2228_s_3_exc,14,328
2229_s_3_exc,22,687
222_s_1_neu,5,159
2230_s_3_exc,10,419
2231_s_3_exc,6,250
2232_s_3_exc,8,162
2233_s_3_exc,19,576
2234_s_3_exc,13,594
2235_s_3_exc,7,134
2236_s_3_hap,16,488
2237_s_3_exc,13,548
2238_s_3_sad,25,717
2239_s_3_sad,19,541
223_s_1_neu,12,331
2240_s_3_sad,9,235
2241_s_3_sad,3,162
2242_s_3_neu,12,279
2243_s_3_neu,10,277
2244_s_3_neu,16,383
2245_s_3_neu,13,323
2246_s_3_neu,7,219
2247_s_3_neu,11,256
2248_s_3_neu,11,277
2249_s_3_neu,9,232
224_s_1_neu,8,249
2250_s_3_neu,33,682
2251_s_3_neu,20,460
2252_s_3_neu,21,530
2253_s_3_neu,4,136
2254_s_3_neu,23,628
2255_s_3_neu,12,343
2256_s_3_neu,12,297
2257_s_3_neu,15,434
2258_s_3_neu,8,268
2259_s_3_neu,13,370
225_s_1_neu,16,276
2260_s_3_neu,20,439
2261_s_3_neu,16,335
2262_s_3_ang,23,346
2263_s_3_ang,39,729
2264_s_3_ang,47,903
2265_s_3_ang,12,308
2266_s_3_ang,24,396
2267_s_3_ang,6,206
2268_s_3_ang,19,569
2269_s_3_ang,12,274
226_s_1_neu,7,130
2270_s_3_ang,29,534
2271_s_3_ang,17,316
2272_s_3_neu,23,636
2273_s_3_neu,21,674
2274_s_3_neu,11,319
2275_s_3_neu,22,475
2276_s_3_neu,21,422
2277_s_3_neu,9,210
2278_s_3_sad,4,382
227_s_1_neu,7,196
2280_s_3_sad,21,445
2281_s_3_sad,18,567
2282_s_3_sad,9,353
2283_s_3_sad,23,872
2284_s_3_sad,12,362
2285_s_3_sad,6,282
2286_s_3_sad,7,267
2287_s_3_sad,10,324
2288_s_3_sad,31,1001
2289_s_3_sad,11,456
228_s_1_neu,10,318
2290_s_3_sad,9,380
2291_s_3_sad,15,520
2292_s_3_sad,25,685
2293_s_3_sad,16,494
2294_s_3_sad,11,465
2295_s_3_sad,5,284
2296_s_3_sad,10,298
2297_s_3_sad,6,324
2298_s_3_sad,26,912
2299_s_3_sad,21,574
229_s_1_exc,20,664
22_s_1_ang,37,603
2300_s_3_sad,14,457
2301_s_3_sad,15,545
2302_s_3_sad,7,331
2303_s_3_sad,13,939
2304_s_3_sad,18,587
2305_s_3_sad,9,365
2306_s_3_sad,9,418
2307_s_3_sad,24,749
2308_s_3_sad,9,278
2309_s_3_sad,11,405
230_s_1_exc,59,1204
2310_s_3_sad,4,175
2311_s_3_sad,13,400
2312_s_3_sad,13,534
2313_s_3_sad,8,276
2314_s_3_neu,6,241
2315_s_3_neu,10,304
2316_s_3_sad,23,680
2317_s_3_neu,4,296
2318_s_3_sad,13,313
2319_s_3_sad,10,413
231_s_1_exc,16,238
2320_s_3_sad,8,282
2321_s_3_sad,12,347
2322_s_3_sad,7,244
2324_s_3_sad,5,240
2325_s_3_sad,17,563
2326_s_3_sad,8,320
2327_s_3_sad,9,278
2328_s_3_sad,7,302
2329_s_3_sad,15,235
232_s_1_exc,22,532
2330_s_3_sad,17,385
2332_s_3_hap,10,242
2333_s_3_hap,15,384
2334_s_3_exc,22,415
2335_s_3_exc,15,357
2336_s_3_exc,71,1193
2337_s_3_exc,22,295
2338_s_3_hap,12,213
2339_s_3_hap,17,519
233_s_1_exc,11,293
2340_s_3_exc,7,257
2341_s_3_neu,12,258
2342_s_3_exc,38,731
2343_s_3_hap,9,208
2344_s_3_hap,8,258
2345_s_3_exc,30,512
2346_s_3_exc,15,358
2347_s_3_exc,22,416
2348_s_3_hap,15,331
2349_s_3_hap,12,240
234_s_1_exc,10,227
2350_s_3_exc,38,815
2351_s_3_exc,15,228
2352_s_3_exc,13,173
2353_s_3_exc,20,380
2354_s_3_neu,15,311
2355_s_3_hap,13,619
2356_s_3_hap,16,244
2357_s_3_hap,16,197
2358_s_3_neu,7,251
2359_s_3_neu,7,174
235_s_1_exc,16,380
2360_s_3_neu,9,173
2361_s_3_neu,15,214
2362_s_3_exc,5,151
2363_s_3_exc,6,176
2364_s_3_neu,5,138
2365_s_3_exc,11,441
2366_s_3_exc,11,235
2367_s_3_exc,10,259
2368_s_3_exc,15,444
2369_s_3_neu,12,342
236_s_1_exc,18,588
2370_s_3_exc,26,371
2371_s_3_neu,5,167
2372_s_3_neu,11,317
2373_s_3_exc,9,362
2374_s_3_exc,6,117
2375_s_3_exc,15,269
2376_s_3_exc,6,132
2377_s_3_exc,4,107
2378_s_3_neu,9,174
2379_s_3_hap,12,192
237_s_1_exc,15,720
2380_s_3_hap,8,230
2381_s_3_neu,10,190
2382_s_3_neu,9,119
2383_s_3_neu,32,583
2384_s_3_neu,25,482
2385_s_3_neu,13,365
2386_s_3_neu,28,671
2387_s_3_neu,18,274
2388_s_3_neu,14,270
2389_s_3_neu,17,426
238_s_1_exc,43,905
2390_s_3_neu,26,654
2391_s_3_neu,65,1084
2392_s_3_neu,11,208
2393_s_3_neu,23,514
2394_s_3_neu,8,193
2395_s_3_neu,31,474
2396_s_3_neu,19,330
2397_s_3_neu,10,226
2398_s_3_neu,5,132
2399_s_3_neu,5,73
239_s_1_exc,8,181
23_s_1_sad,14,933
2400_s_3_neu,9,211
2401_s_3_neu,17,385
2402_s_3_neu,10,232
2403_s_3_neu,9,158
2404_s_3_neu,4,133
2405_s_3_neu,43,819
2406_s_3_neu,26,459
2407_s_3_neu,12,268
2408_s_3_ang,18,485
2409_s_3_ang,22,498
240_s_1_exc,9,442
2410_s_3_ang,10,193
2411_s_3_ang,27,508
2412_s_3_ang,10,289
2413_s_3_ang,7,313
2414_s_3_ang,13,470
2415_s_3_ang,7,166
2416_s_3_ang,14,357
2417_s_3_ang,22,422
2418_s_3_neu,7,208
2419_s_3_ang,9,284
241_s_1_exc,18,517
2420_s_3_ang,26,463
2421_s_3_ang,13,312
2422_s_3_ang,9,188
2423_s_3_ang,13,453
2424_s_3_sad,24,700
2425_s_3_ang,29,840
2426_s_3_ang,17,255
2427_s_3_ang,36,727
2428_s_3_sad,10,168
2429_s_3_sad,8,249
242_s_1_exc,28,738
2430_s_3_sad,8,193
2431_s_3_neu,14,340
2432_s_3_neu,13,271
2433_s_3_neu,7,264
2434_s_3_neu,9,289
2435_s_3_neu,11,286
2436_s_3_neu,16,427
2437_s_3_neu,6,183
2438_s_3_ang,11,255
2439_s_3_ang,8,286
243_s_1_exc,43,789
2440_s_3_ang,4,163
2441_s_3_ang,7,289
2442_s_3_ang,10,276
2443_s_3_ang,9,213
2444_s_3_ang,15,286
2445_s_3_hap,15,345
2446_s_3_hap,19,366
2447_s_3_hap,13,467
2448_s_3_sad,12,383
2449_s_3_sad,13,406
244_s_1_exc,31,582
2450_s_3_hap,7,183
2451_s_3_hap,13,332
2452_s_3_hap,12,356
2453_s_3_hap,13,443
2454_s_3_hap,6,207
2455_s_3_hap,37,1053
2456_s_3_hap,14,661
2457_s_3_sad,13,374
2458_s_3_sad,22,589
2459_s_3_sad,7,341
245_s_1_exc,11,570
2460_s_3_sad,13,417
2461_s_3_sad,6,193
2462_s_3_sad,5,254
2463_s_3_sad,5,332
2464_s_3_sad,9,339
2465_s_3_sad,30,858
2466_s_3_hap,12,460
2467_s_3_hap,17,499
2468_s_3_neu,9,324
2469_s_3_neu,4,214
246_s_1_exc,53,912
2470_s_3_neu,4,225
2471_s_3_hap,45,1453
2472_s_3_hap,15,585
2473_s_3_hap,6,286
2474_s_3_hap,9,208
2475_s_3_hap,9,313
2476_s_3_hap,23,710
2477_s_3_hap,47,1213
2478_s_3_hap,21,447
2479_s_3_hap,9,263
247_s_1_exc,8,261
2480_s_3_hap,10,243
2481_s_3_hap,9,244
2482_s_3_hap,5,171
2483_s_3_hap,18,655
2484_s_3_hap,6,240
2485_s_3_sad,15,429
2486_s_3_neu,14,375
2487_s_3_sad,24,870
2488_s_3_sad,10,299
2489_s_3_sad,19,594
248_s_1_exc,25,630
2490_s_3_sad,8,237
2491_s_3_sad,6,309
2492_s_3_sad,19,656
2493_s_3_sad,45,1070
2494_s_3_sad,56,1485
2495_s_3_sad,14,611
2496_s_3_sad,33,1328
2497_s_3_sad,36,1112
2498_s_3_sad,30,1114
2499_s_3_sad,46,1422
249_s_1_neu,20,444
24_s_1_sad,8,293
2500_s_3_sad,80,1983
2501_s_3_sad,18,433
2502_s_3_sad,13,292
2503_s_3_sad,9,370
2504_s_3_hap,5,257
2505_s_3_hap,15,331
2506_s_3_sad,4,121
2507_s_3_ang,43,759
2508_s_3_sad,5,273
2509_s_3_sad,12,275
250_s_1_neu,24,306
2510_s_3_ang,31,659
2511_s_3_exc,29,847
2512_s_3_exc,14,336
2513_s_3_exc,46,952
2514_s_3_exc,26,819
2515_s_3_exc,36,704
2516_s_3_exc,34,751
2517_s_3_exc,23,542
2518_s_3_exc,19,414
2519_s_3_exc,9,367
251_s_1_exc,14,508
2520_s_3_exc,28,670
2521_s_3_exc,22,524
2522_s_3_exc,42,901
2523_s_3_exc,38,997
2524_s_3_exc,22,590
2525_s_3_neu,8,281
2526_s_3_neu,4,180
2527_s_3_neu,10,233
2528_s_3_exc,35,695
252_s_1_exc,38,1055
2530_s_3_neu,5,216
2531_s_3_exc,35,828
2532_s_3_exc,41,1099
2533_s_3_exc,41,1269
2535_s_3_exc,38,981
2536_s_3_exc,42,987
2537_s_3_neu,8,231
2538_s_3_neu,5,266
2539_s_3_ang,36,641
253_s_1_exc,9,357
2540_s_3_ang,36,751
2541_s_3_sad,12,513
2542_s_3_sad,8,320
2543_s_3_sad,9,370
2544_s_3_hap,20,672
2545_s_3_hap,17,637
2546_s_3_hap,11,632
2547_s_3_sad,17,598
2548_s_3_hap,18,521
2549_s_3_sad,10,315
254_s_1_neu,20,478
2550_s_3_sad,7,268
2551_s_3_sad,4,279
2552_s_3_sad,4,191
2553_s_3_sad,6,264
2554_s_3_ang,4,210
2555_s_3_ang,18,436
2556_s_3_sad,17,484
2557_s_3_sad,18,385
2558_s_3_sad,32,1224
2559_s_3_sad,8,224
255_s_1_hap,24,1314
2560_s_3_hap,21,807
2561_s_3_hap,10,385
2562_s_3_hap,10,373
2563_s_3_hap,10,370
2564_s_3_hap,11,467
2565_s_3_sad,9,300
2566_s_3_neu,9,320
2567_s_3_neu,24,780
2568_s_3_neu,10,332
2569_s_3_neu,10,368
256_s_1_neu,12,494
2570_s_3_ang,26,598
2571_s_3_hap,15,518
2572_s_3_hap,28,722
2573_s_3_hap,8,344
2574_s_3_hap,7,370
2575_s_3_neu,14,472
2576_s_3_neu,5,310
2577_s_3_hap,12,303
2578_s_3_hap,5,185
2579_s_3_neu,7,166
257_s_1_neu,14,449
2580_s_3_neu,9,225
2581_s_3_exc,12,370
2582_s_3_sad,12,282
2583_s_3_sad,24,510
2584_s_3_exc,32,860
2585_s_3_hap,19,436
2587_s_3_hap,26,582
2588_s_3_exc,14,453
2589_s_3_neu,15,438
258_s_1_neu,9,274
2590_s_3_neu,8,222
2591_s_3_exc,23,473
2592_s_3_exc,24,296
2593_s_3_exc,18,322
2594_s_3_exc,59,1828
2595_s_3_exc,11,446
2596_s_3_exc,13,256
2597_s_3_neu,13,345
2598_s_3_neu,8,242
2599_s_3_neu,10,214
259_s_1_ang,8,283
25_s_1_sad,20,572
2600_s_3_ang,8,190
2601_s_3_ang,4,138
2602_s_3_neu,24,554
2603_s_3_ang,8,141
2604_s_3_ang,34,635
2605_s_3_ang,18,379
2606_s_3_ang,6,240
2607_s_3_ang,16,364
2608_s_3_ang,29,663
2609_s_3_ang,28,556
260_s_1_ang,15,347
2610_s_3_ang,18,440
2611_s_3_ang,8,155
2612_s_3_ang,55,1074
2613_s_3_ang,13,392
2614_s_3_ang,19,508
2615_s_3_ang,15,396
2616_s_3_ang,18,569
2617_s_3_ang,12,267
2618_s_3_ang,6,183
2619_s_3_ang,14,369
261_s_1_ang,10,280
2620_s_3_neu,9,270
2621_s_3_neu,15,522
2622_s_3_neu,11,229
2623_s_3_neu,15,353
2624_s_3_ang,23,487
2625_s_3_ang,6,163
2626_s_3_ang,4,112
2627_s_3_ang,7,223
2628_s_3_ang,7,139
2629_s_3_ang,5,118
262_s_1_ang,42,978
2630_s_3_ang,14,468
2631_s_3_ang,20,474
2632_s_3_ang,31,769
2633_s_3_ang,11,238
2634_s_3_ang,31,706
2635_s_3_ang,11,265
2636_s_3_neu,12,238
2637_s_3_ang,6,150
2638_s_3_ang,13,390
2639_s_3_ang,6,249
263_s_1_ang,9,307
2640_s_3_ang,33,733
2641_s_3_ang,17,534
2642_s_3_ang,13,462
2643_s_3_ang,48,1104
2644_s_3_neu,8,333
2645_s_3_neu,24,387
2646_s_3_ang,14,472
2647_s_3_ang,30,670
2648_s_3_ang,16,331
2649_s_3_ang,15,376
264_s_1_neu,6,313
2650_s_3_ang,20,559
2651_s_3_ang,11,217
2652_s_3_ang,30,451
2653_s_3_ang,17,280
2654_s_3_ang,13,327
2655_s_3_ang,44,820
2656_s_3_ang,11,291
2657_s_3_ang,8,240
2658_s_3_hap,4,280
2659_s_3_hap,7,266
265_s_1_neu,10,335
2660_s_3_sad,9,262
2661_s_3_sad,12,346
2662_s_3_sad,18,380
2663_s_3_sad,8,284
2664_s_3_sad,13,347
2665_s_3_sad,19,629
2666_s_3_sad,7,276
2667_s_3_sad,27,620
2668_s_3_sad,9,278
2669_s_3_sad,27,690
266_s_1_neu,32,1119
2670_s_3_sad,17,475
2671_s_3_sad,40,1234
2672_s_3_sad,11,339
2673_s_3_sad,12,563
2674_s_3_sad,6,308
2675_s_3_sad,11,376
2676_s_3_sad,12,467
2677_s_3_sad,4,175
2678_s_3_sad,6,342
2679_s_3_sad,4,211
267_s_1_neu,7,187
2680_s_3_sad,6,300
2681_s_3_sad,11,464
2682_s_3_sad,10,455
2683_s_3_sad,4,207
2684_s_3_sad,11,276
2685_s_3_sad,4,228
2686_s_3_sad,13,326
2687_s_3_neu,25,687
2688_s_3_neu,29,590
2689_s_3_sad,10,316
268_s_1_neu,7,268
2690_s_3_sad,10,239
2691_s_3_sad,12,330
2692_s_3_sad,13,338
2693_s_3_sad,15,406
2694_s_3_sad,19,380
2695_s_3_sad,14,400
2696_s_3_sad,19,602
2697_s_3_sad,11,360
2698_s_3_sad,7,328
2699_s_3_exc,4,159
269_s_1_neu,30,879
26_s_1_neu,14,565
2700_s_3_exc,16,375
2701_s_3_exc,13,420
2702_s_3_exc,28,576
2703_s_3_exc,30,577
2704_s_3_exc,16,530
2705_s_3_hap,28,543
2706_s_3_neu,13,275
2707_s_3_hap,37,948
2708_s_3_hap,7,260
2709_s_3_neu,20,410
270_s_1_neu,11,262
2710_s_3_hap,10,358
2711_s_3_hap,9,235
2712_s_3_exc,50,829
2713_s_3_exc,15,403
2714_s_3_hap,6,211
2715_s_3_hap,19,371
2716_s_3_hap,11,231
2717_s_3_hap,7,260
2718_s_3_neu,24,414
2719_s_3_exc,4,254
271_s_1_neu,15,383
2720_s_3_exc,10,333
2721_s_3_exc,14,654
2722_s_3_exc,25,762
2723_s_3_exc,11,373
2724_s_3_exc,29,785
2725_s_3_hap,7,249
2726_s_3_exc,10,350
2727_s_3_hap,11,423
2728_s_3_hap,23,575
2729_s_3_hap,7,273
272_s_1_neu,5,198
2730_s_3_hap,15,337
2731_s_3_hap,20,575
2732_s_3_hap,4,246
2733_s_3_hap,30,791
2734_s_3_hap,27,900
2735_s_3_neu,9,429
2736_s_3_hap,13,539
2737_s_3_hap,12,300
2738_s_3_hap,37,1041
2739_s_3_hap,10,227
273_s_1_neu,12,335
2740_s_3_neu,9,216
2741_s_3_exc,15,342
2742_s_3_neu,16,546
2743_s_3_hap,24,512
2744_s_3_neu,18,348
2745_s_3_neu,13,171
2746_s_3_neu,10,228
2747_s_3_sad,4,159
2748_s_3_sad,4,125
2749_s_3_exc,9,219
274_s_1_neu,11,242
2750_s_3_neu,11,278
2751_s_3_neu,16,335
2752_s_3_neu,31,652
2753_s_3_neu,29,596
2754_s_3_neu,17,304
2755_s_3_neu,16,308
2756_s_3_neu,6,249
2757_s_3_neu,7,237
2758_s_3_sad,11,316
2759_s_3_ang,8,174
275_s_1_neu,15,293
2760_s_3_ang,13,294
2761_s_3_neu,13,192
2762_s_3_neu,12,296
2763_s_3_sad,4,152
2764_s_3_sad,9,153
2765_s_3_sad,7,166
2766_s_3_neu,5,233
2767_s_3_hap,23,556
2768_s_3_neu,8,180
2769_s_3_neu,20,337
276_s_1_ang,46,1025
2770_s_3_neu,26,488
2771_s_3_neu,9,169
2772_s_3_neu,26,449
2773_s_3_neu,13,253
2774_s_3_neu,10,281
2775_s_3_neu,7,179
2776_s_3_neu,25,664
2777_s_3_neu,6,121
2778_s_3_neu,28,607
2779_s_3_ang,20,386
277_s_1_neu,10,229
2780_s_3_neu,5,126
2781_s_3_neu,18,444
2782_s_3_neu,9,138
2783_s_3_neu,8,248
2784_s_3_ang,7,129
2785_s_3_ang,14,455
2786_s_3_ang,23,395
2787_s_3_ang,10,326
2788_s_3_ang,7,170
2789_s_3_ang,6,106
278_s_1_neu,36,975
2790_s_3_ang,4,106
2791_s_3_ang,11,211
2792_s_3_ang,4,188
2793_s_3_ang,10,196
2794_s_3_ang,11,319
2795_s_3_ang,28,548
2796_s_3_ang,18,509
2797_s_3_ang,4,152
2798_s_3_ang,12,413
2799_s_3_ang,14,311
279_s_1_neu,23,456
27_s_1_sad,14,577
2800_s_3_ang,24,608
2801_s_3_ang,9,271
2802_s_3_ang,8,187
2803_s_3_ang,17,379
2804_s_3_ang,4,131
2805_s_3_ang,10,242
2806_s_3_ang,11,251
2807_s_3_ang,30,614
2808_s_3_ang,8,232
2809_s_3_ang,9,344
280_s_1_neu,23,565
2810_s_3_ang,8,248
2811_s_3_exc,12,468
2812_s_3_neu,8,268
2813_s_3_neu,35,467
2814_s_3_neu,12,251
2815_s_3_neu,10,225
2816_s_3_neu,10,176
2817_s_3_neu,19,657
2818_s_3_neu,4,104
2819_s_3_neu,21,580
281_s_1_neu,8,261
2820_s_3_neu,12,272
2821_s_3_neu,12,240
2822_s_3_neu,25,410
2823_s_3_neu,18,672
2824_s_3_neu,18,398
2825_s_3_neu,9,380
2826_s_3_neu,9,211
2827_s_3_neu,12,303
2828_s_3_neu,37,864
2829_s_3_neu,7,191
282_s_1_neu,8,338
2830_s_3_neu,29,733
2831_s_3_neu,28,646
2832_s_3_neu,23,710
