Filename,Start,End,Score,Sentiment,Type
8d-gEyoeBzc_27,155.1598663330078,158.48231506347656,-1.399999976158142,negative,train
8d-gEyoeBzc_28,158.48231506347656,164.04966735839844,-0.800000011920929,negative,train
8d-gEyoeBzc_29,164.04966735839844,168.210205078125,-1.399999976158142,negative,train
8d-gEyoeBzc_30,168.210205078125,169.76666259765625,-0.800000011920929,negative,train
8qrpnFRGt2A_1,0.9702947735786438,14.369841575622559,-1.399999976158142,negative,train
8qrpnFRGt2A_2,17.34308433532715,20.336280822753906,-0.4000000059604645,negative,train
8qrpnFRGt2A_3,20.336280822753906,25.763944625854492,-1.600000023841858,negative,train
8qrpnFRGt2A_4,25.763944625854492,34.69364929199219,-1.399999976158142,negative,train
8qrpnFRGt2A_5,34.69364929199219,40.70997619628906,-1.399999976158142,negative,train
8qrpnFRGt2A_6,40.70997619628906,49.300453186035156,-2.5999999046325684,negative,train
8qrpnFRGt2A_7,49.300453186035156,57.9807243347168,-1.600000023841858,negative,train
8qrpnFRGt2A_8,57.9807243347168,64.6355972290039,-0.800000011920929,negative,train
8qrpnFRGt2A_9,64.6355972290039,67.75850677490234,-1.0,negative,train
8qrpnFRGt2A_10,67.75850677490234,78.54399108886719,-2.200000047683716,negative,train
8qrpnFRGt2A_11,78.54399108886719,84.36077117919922,-0.800000011920929,negative,train
8qrpnFRGt2A_12,84.36077117919922,90.34716796875,-2.0,negative,train
8qrpnFRGt2A_13,90.34716796875,93.50997924804688,-0.3333333432674408,negative,train
8qrpnFRGt2A_14,93.50997924804688,96.55306243896484,-1.7999999523162842,negative,train
8qrpnFRGt2A_15,96.55306243896484,112.89591979980469,-1.600000023841858,negative,train
8qrpnFRGt2A_16,112.89591979980469,116.11859130859375,-1.0,negative,train
8qrpnFRGt2A_17,124.9984130859375,126.25555419921875,-0.6666666865348816,negative,train
8qrpnFRGt2A_18,126.25555419921875,130.97482299804688,0.6000000238418579,positive,train
8qrpnFRGt2A_19,130.97482299804688,141.81021118164062,0.6000000238418579,positive,train
8qrpnFRGt2A_20,141.81021118164062,148.49501037597656,-0.800000011920929,negative,train
8qrpnFRGt2A_21,148.49501037597656,154.4813995361328,-2.0,negative,train
8qrpnFRGt2A_22,154.4813995361328,160.21836853027344,-1.0,negative,train
8qrpnFRGt2A_23,159.63967895507812,161.85464477539062,-0.3333333432674408,negative,train
8qrpnFRGt2A_24,161.85464477539062,165.68594360351562,0.0,positive,train
8qrpnFRGt2A_25,165.68594360351562,168.33990478515625,0.20000000298023224,positive,train
8qrpnFRGt2A_26,168.33990478515625,179.81382751464844,-1.2000000476837158,negative,train
9J25DZhivz8_1,10.219274520874023,13.242403984069824,2.200000047683716,positive,train
9J25DZhivz8_2,66.88050079345703,69.63423919677734,2.4000000953674316,positive,train
9J25DZhivz8_3,69.63423919677734,72.67732238769531,2.0,positive,train
9J25DZhivz8_4,72.67732238769531,74.68276977539062,2.799999952316284,positive,train
9J25DZhivz8_5,74.68276977539062,76.61837005615234,1.7999999523162842,positive,train
9J25DZhivz8_6,76.61837005615234,83.68231201171875,2.799999952316284,positive,train
9J25DZhivz8_7,83.46281433105469,93.70952606201172,2.200000047683716,positive,train
9J25DZhivz8_8,93.70952606201172,95.13628387451172,2.200000047683716,positive,train
9J25DZhivz8_9,95.13628387451172,99.31678009033203,2.5999999046325684,positive,train
9J25DZhivz8_10,99.31678009033203,108.29637145996094,1.7999999523162842,positive,train
9J25DZhivz8_11,108.29637145996094,111.96802520751953,0.800000011920929,positive,train
9J25DZhivz8_12,111.96802520751953,113.73401641845703,0.20000000298023224,positive,train
9J25DZhivz8_13,113.73401641845703,118.24376678466797,-0.25,negative,train
9J25DZhivz8_14,118.24376678466797,123.63151550292969,1.7999999523162842,positive,train
9J25DZhivz8_15,123.63151550292969,124.42970275878906,1.0,positive,train
9J25DZhivz8_16,124.42970275878906,129.35850524902344,2.4000000953674316,positive,train
9J25DZhivz8_17,132.41156005859375,135.41473388671875,0.5,positive,train
9J25DZhivz8_18,135.41473388671875,147.90635681152344,0.6000000238418579,positive,train
9J25DZhivz8_19,147.90635681152344,153.4437713623047,0.6000000238418579,positive,train
9J25DZhivz8_20,153.4437713623047,154.5312957763672,2.4000000953674316,positive,train
9J25DZhivz8_21,154.5312957763672,155.57891845703125,1.2000000476837158,positive,train
9J25DZhivz8_22,155.57891845703125,158.4723358154297,-0.800000011920929,negative,train
9J25DZhivz8_23,158.1231231689453,160.12857055664062,1.2000000476837158,positive,train
9J25DZhivz8_24,160.12857055664062,161.7149658203125,1.2000000476837158,positive,train
9J25DZhivz8_25,161.7149658203125,167.06280517578125,2.0,positive,train
9T9Hf74oK10_1,1.1199547052383423,2.1675736904144287,-0.5,negative,train
9T9Hf74oK10_2,12.254648208618164,20.366212844848633,1.600000023841858,positive,train
9T9Hf74oK10_3,28.4777774810791,31.341270446777344,-0.4000000059604645,negative,train
9T9Hf74oK10_4,31.341270446777344,33.835601806640625,-0.800000011920929,negative,train
9T9Hf74oK10_5,33.835601806640625,36.82879638671875,-1.7999999523162842,negative,train
9T9Hf74oK10_6,36.82879638671875,39.5925178527832,1.0,positive,train
9T9Hf74oK10_7,39.08367156982422,48.382537841796875,-0.800000011920929,negative,train
9T9Hf74oK10_8,48.382537841796875,60.4251708984375,-1.7999999523162842,negative,train
9T9Hf74oK10_9,60.4251708984375,65.97256469726562,1.600000023841858,positive,train
9T9Hf74oK10_10,65.97256469726562,67.68865966796875,-1.2000000476837158,negative,train
9T9Hf74oK10_11,67.68865966796875,74.9621353149414,0.0,positive,train
9T9Hf74oK10_12,74.9621353149414,78.68367004394531,2.200000047683716,positive,train
9T9Hf74oK10_13,92.7117919921875,97.57074737548828,2.5999999046325684,positive,train
9T9Hf74oK10_14,101.06281280517578,105.4827651977539,2.0,positive,train
9T9Hf74oK10_15,105.4827651977539,109.11450958251953,-0.4000000059604645,negative,train
9T9Hf74oK10_16,109.11450958251953,113.7040786743164,2.5999999046325684,positive,train
9T9Hf74oK10_17,113.7040786743164,116.62744140625,0.0,positive,train
9T9Hf74oK10_18,119.30136108398438,121.92539978027344,1.2000000476837158,positive,train
9T9Hf74oK10_19,121.92539978027344,125.69682312011719,1.399999976158142,positive,train
9T9Hf74oK10_20,130.35623168945312,132.4813995361328,-0.800000011920929,negative,train
9T9Hf74oK10_21,132.4813995361328,138.35804748535156,0.0,positive,train
9T9Hf74oK10_22,138.35804748535156,141.929931640625,0.4000000059604645,positive,train
9T9Hf74oK10_23,141.929931640625,144.02517700195312,0.20000000298023224,positive,train
9T9Hf74oK10_24,149.83197021484375,151.767578125,-1.0,negative,train
9T9Hf74oK10_25,172.37074279785156,176.01246643066406,-0.6000000238418579,negative,train
9c67fiY0wGQ_1,8.842403411865234,12.573923110961914,-0.20000000298023224,negative,train
9c67fiY0wGQ_2,12.573923110961914,15.796598434448242,1.7999999523162842,positive,train
9c67fiY0wGQ_3,38.6845817565918,45.13990783691406,2.0,positive,train
9c67fiY0wGQ_4,45.13990783691406,50.577552795410156,2.0,positive,train
9c67fiY0wGQ_5,50.577552795410156,54.09954833984375,2.0,positive,train
9c67fiY0wGQ_6,60.74444580078125,68.13764190673828,1.7999999523162842,positive,train
9c67fiY0wGQ_7,68.13764190673828,71.66961669921875,2.0,positive,train
9c67fiY0wGQ_8,71.66961669921875,74.7226791381836,2.200000047683716,positive,train
9c67fiY0wGQ_9,74.7226791381836,76.67823028564453,1.7999999523162842,positive,train
9c67fiY0wGQ_10,76.67823028564453,81.1480712890625,1.600000023841858,positive,train
9c67fiY0wGQ_11,81.1480712890625,83.42290496826172,1.600000023841858,positive,train
9c67fiY0wGQ_12,83.42290496826172,87.66326904296875,2.0,positive,train
9qR7uwkblbs_1,3.3149659633636475,6.82698392868042,-0.800000011920929,negative,train
9qR7uwkblbs_2,11.805668830871582,14.15034008026123,2.799999952316284,positive,train
9qR7uwkblbs_3,14.15034008026123,16.265533447265625,0.800000011920929,positive,train
9qR7uwkblbs_4,50.38798141479492,53.25147247314453,3.0,positive,train
9qR7uwkblbs_5,53.25147247314453,60.48503494262695,0.800000011920929,positive,train
9qR7uwkblbs_6,61.881858825683594,64.31632995605469,-2.200000047683716,negative,train
9qR7uwkblbs_7,70.85147094726562,73.45555877685547,1.600000023841858,positive,train
9qR7uwkblbs_8,73.00657653808594,74.80249786376953,1.0,positive,train
9qR7uwkblbs_9,74.80249786376953,77.82562255859375,-1.2000000476837158,negative,train
9qR7uwkblbs_10,77.82562255859375,81.30770874023438,1.600000023841858,positive,train
9qR7uwkblbs_11,81.30770874023438,89.49909210205078,1.2000000476837158,positive,train
9qR7uwkblbs_12,89.49909210205078,94.8968276977539,-0.800000011920929,negative,train
9qR7uwkblbs_13,94.8968276977539,99.64603424072266,-1.600000023841858,negative,train
9qR7uwkblbs_14,99.64603424072266,100.86326599121094,-2.200000047683716,negative,train
9qR7uwkblbs_15,100.86326599121094,110.19206237792969,-0.75,negative,train
9qR7uwkblbs_16,110.19206237792969,115.0111083984375,0.0,positive,train
9qR7uwkblbs_17,115.0111083984375,116.82698059082031,-0.5,negative,train
9qR7uwkblbs_18,116.82698059082031,119.1716537475586,0.20000000298023224,positive,train
9qR7uwkblbs_19,120.17936706542969,121.51632690429688,-0.25,negative,train
9qR7uwkblbs_20,125.15805053710938,126.5748291015625,-0.5,negative,train
9qR7uwkblbs_21,126.5748291015625,127.77210998535156,-1.600000023841858,negative,train
9qR7uwkblbs_22,127.77210998535156,129.84739685058594,-0.5,negative,train
9qR7uwkblbs_23,129.50816345214844,137.95895385742188,-1.399999976158142,negative,train
9qR7uwkblbs_24,137.95895385742188,138.9866180419922,-1.0,negative,train
9qR7uwkblbs_25,138.9866180419922,142.06961059570312,1.600000023841858,positive,train
9qR7uwkblbs_26,142.06961059570312,144.32449340820312,-1.0,negative,train
9qR7uwkblbs_27,144.32449340820312,145.99070739746094,0.20000000298023224,positive,train
9qR7uwkblbs_28,145.84104919433594,151.0691680908203,-1.0,negative,train
9qR7uwkblbs_29,151.0691680908203,153.7331085205078,-1.25,negative,train
9qR7uwkblbs_30,153.7331085205078,160.777099609375,-0.5,negative,train
9qR7uwkblbs_31,160.777099609375,163.32131958007812,0.0,positive,train
9qR7uwkblbs_32,174.3662109375,175.5535125732422,2.4000000953674316,positive,train
9qR7uwkblbs_33,175.5535125732422,176.30181884765625,0.0,positive,train
Af8D0E4ZXaw_1,15.197958946228027,21.96258544921875,-0.75,negative,train
Af8D0E4ZXaw_2,56.6736946105957,64.87505340576172,0.800000011920929,positive,train
Af8D0E4ZXaw_3,64.87505340576172,68.97573852539062,0.25,positive,train
Af8D0E4ZXaw_4,68.97573852539062,75.24149322509766,-0.4000000059604645,negative,train
Af8D0E4ZXaw_5,75.24149322509766,80.41973114013672,-0.20000000298023224,negative,train
Af8D0E4ZXaw_6,82.41519165039062,83.8219985961914,-2.0,negative,train
Af8D0E4ZXaw_7,83.8219985961914,86.68548583984375,-2.0,negative,train
Af8D0E4ZXaw_8,86.68548583984375,89.59886932373047,-1.0,negative,train
Af8D0E4ZXaw_9,89.4891128540039,91.90362548828125,-1.0,negative,train
Af8D0E4ZXaw_10,91.90362548828125,98.43877410888672,-0.75,negative,train
Af8D0E4ZXaw_11,98.43877410888672,103.98616790771484,0.4000000059604645,positive,train
Af8D0E4ZXaw_12,103.98616790771484,106.92948150634766,1.399999976158142,positive,train
Af8D0E4ZXaw_13,106.92948150634766,108.28639221191406,2.0,positive,train
Af8D0E4ZXaw_14,108.28639221191406,109.19432830810547,1.600000023841858,positive,train
Af8D0E4ZXaw_15,109.19432830810547,112.35713958740234,2.0,positive,train
Af8D0E4ZXaw_16,111.72856903076172,113.44467163085938,2.200000047683716,positive,train
Af8D0E4ZXaw_17,113.44467163085938,117.87460327148438,1.399999976158142,positive,train
Af8D0E4ZXaw_18,117.87460327148438,119.97982025146484,2.200000047683716,positive,train
Af8D0E4ZXaw_19,119.97982025146484,121.68594360351562,2.4000000953674316,positive,train
Af8D0E4ZXaw_20,121.68594360351562,124.66915893554688,1.600000023841858,positive,train
Af8D0E4ZXaw_21,124.66915893554688,135.16531372070312,-0.800000011920929,negative,train
Af8D0E4ZXaw_22,135.69410705566406,138.12857055664062,-1.600000023841858,negative,train
Af8D0E4ZXaw_23,138.12857055664062,143.82562255859375,-1.0,negative,train
Af8D0E4ZXaw_24,143.82562255859375,149.99160766601562,-1.600000023841858,negative,train
Af8D0E4ZXaw_25,149.99160766601562,151.617919921875,-2.5999999046325684,negative,train
Af8D0E4ZXaw_26,151.617919921875,158.4124755859375,-2.4000000953674316,negative,train
Af8D0E4ZXaw_27,158.4124755859375,162.98208618164062,-1.600000023841858,negative,train
Af8D0E4ZXaw_28,162.98208618164062,164.43878173828125,-0.20000000298023224,negative,train
Af8D0E4ZXaw_29,170.11587524414062,172.90953063964844,-0.4000000059604645,negative,train
Af8D0E4ZXaw_30,172.90953063964844,174.2664337158203,-0.800000011920929,negative,train
Af8D0E4ZXaw_31,174.2664337158203,177.17982482910156,-0.4000000059604645,negative,train
BI97DNYfe5I_1,8.393424034118652,10.807936668395996,2.0,positive,train
BI97DNYfe5I_2,10.807936668395996,17.62244987487793,-1.0,negative,train
BI97DNYfe5I_3,17.472789764404297,21.493650436401367,-0.20000000298023224,negative,train
BI97DNYfe5I_4,21.493650436401367,24.706348419189453,1.399999976158142,positive,train
BI97DNYfe5I_5,24.706348419189453,27.62970542907715,1.399999976158142,positive,train
BI97DNYfe5I_6,27.62970542907715,30.094104766845703,1.399999976158142,positive,train
BI97DNYfe5I_7,36.878684997558594,45.11995315551758,-0.800000011920929,negative,train
BI97DNYfe5I_8,44.301815032958984,46.656463623046875,0.4000000059604645,positive,train
BI97DNYfe5I_9,46.656463623046875,48.40249252319336,1.399999976158142,positive,train
BI97DNYfe5I_10,48.40249252319336,54.39886474609375,2.799999952316284,positive,train
BI97DNYfe5I_11,54.39886474609375,56.304534912109375,2.0,positive,train
BI97DNYfe5I_12,56.304534912109375,60.75442123413086,1.600000023841858,positive,train
BI97DNYfe5I_13,62.839683532714844,64.0968246459961,1.399999976158142,positive,train
BI97DNYfe5I_14,64.0968246459961,66.26190185546875,2.0,positive,train
BI97DNYfe5I_15,66.26190185546875,67.38934326171875,2.0,positive,train
BI97DNYfe5I_16,67.38934326171875,70.32267761230469,1.2000000476837158,positive,train
BI97DNYfe5I_17,70.32267761230469,71.44013977050781,1.600000023841858,positive,train
BI97DNYfe5I_18,71.44013977050781,74.60295104980469,2.200000047683716,positive,train
BI97DNYfe5I_19,74.60295104980469,78.9630355834961,1.600000023841858,positive,train
BI97DNYfe5I_20,79.2024917602539,79.46190643310547,0.0,positive,train
BI97DNYfe5I_21,79.46190643310547,80.34988403320312,1.2000000476837158,positive,train
BI97DNYfe5I_22,80.34988403320312,82.0859375,2.200000047683716,positive,train
BI97DNYfe5I_23,82.0859375,86.52584838867188,1.600000023841858,positive,train
BI97DNYfe5I_24,86.52584838867188,89.23968505859375,1.399999976158142,positive,train
BI97DNYfe5I_25,89.23968505859375,92.33265686035156,1.2000000476837158,positive,train
BI97DNYfe5I_26,92.33265686035156,96.82244873046875,1.0,positive,train
BI97DNYfe5I_27,96.82244873046875,99.7757339477539,-1.0,negative,train
BI97DNYfe5I_28,99.7757339477539,101.80113220214844,1.2000000476837158,positive,train
BI97DNYfe5I_29,101.80113220214844,102.9984130859375,0.20000000298023224,positive,train
BI97DNYfe5I_30,102.9984130859375,105.28321838378906,1.2000000476837158,positive,train
BI97DNYfe5I_31,105.28321838378906,107.09909057617188,1.0,positive,train
BXuRRbG0Ugk_1,0.012471655383706093,12.474149703979492,-1.0,negative,train
BXuRRbG0Ugk_2,12.474149703979492,14.509523391723633,0.800000011920929,positive,train
BXuRRbG0Ugk_3,14.509523391723633,15.996145248413086,-0.4000000059604645,negative,train
BXuRRbG0Ugk_4,15.996145248413086,19.208843231201172,0.0,positive,train
BXuRRbG0Ugk_5,19.208843231201172,22.251928329467773,0.0,positive,train
BXuRRbG0Ugk_6,22.251928329467773,25.05555534362793,1.399999976158142,positive,train
BXuRRbG0Ugk_7,25.05555534362793,31.520862579345703,0.20000000298023224,positive,train
BXuRRbG0Ugk_8,31.520862579345703,35.53174591064453,1.75,positive,train
BXuRRbG0Ugk_9,41.10906982421875,48.24285888671875,-1.2000000476837158,negative,train
BXuRRbG0Ugk_10,48.24285888671875,58.75895690917969,2.4000000953674316,positive,train
BXuRRbG0Ugk_11,58.56938934326172,62.81972885131836,-1.600000023841858,negative,train
BXuRRbG0Ugk_12,62.81972885131836,70.90135955810547,1.2000000476837158,positive,train
BXuRRbG0Ugk_13,70.90135955810547,75.80022430419922,0.6000000238418579,positive,train
BXuRRbG0Ugk_14,75.80022430419922,83.30317687988281,-1.600000023841858,negative,train
BXuRRbG0Ugk_15,83.30317687988281,85.80747985839844,-0.6000000238418579,negative,train
BXuRRbG0Ugk_16,85.80747985839844,93.37029266357422,0.0,positive,train
BXuRRbG0Ugk_17,93.37029266357422,96.7226791381836,-1.600000023841858,negative,train
BXuRRbG0Ugk_18,104.41519165039062,109.29410552978516,-1.399999976158142,negative,train
BXuRRbG0Ugk_19,109.29410552978516,114.80158996582031,0.20000000298023224,positive,train
BXuRRbG0Ugk_20,114.80158996582031,119.58072662353516,-0.4000000059604645,negative,train
BXuRRbG0Ugk_21,119.58072662353516,126.44512176513672,2.4000000953674316,positive,train
BXuRRbG0Ugk_22,126.44512176513672,133.06008911132812,0.5,positive,train
BXuRRbG0Ugk_23,133.06008911132812,138.74716186523438,1.399999976158142,positive,train
BXuRRbG0Ugk_24,138.74716186523438,142.10952758789062,2.4000000953674316,positive,train
BXuRRbG0Ugk_25,142.10952758789062,146.08050537109375,1.0,positive,train
BXuRRbG0Ugk_26,146.08050537109375,152.72540283203125,1.600000023841858,positive,train
BXuRRbG0Ugk_27,152.72540283203125,157.1852569580078,-0.4000000059604645,negative,train
BXuRRbG0Ugk_28,157.1852569580078,162.802490234375,1.600000023841858,positive,train
BXuRRbG0Ugk_29,162.802490234375,166.86326599121094,2.0,positive,train
BXuRRbG0Ugk_30,166.86326599121094,171.48277282714844,-2.0,negative,train
BXuRRbG0Ugk_31,171.48277282714844,179.20521545410156,-0.4000000059604645,negative,train
Bfr499ggo-0_1,2.856009006500244,6.69727897644043,-1.75,negative,train
Bfr499ggo-0_2,6.69727897644043,8.273695945739746,-1.0,negative,train
Bfr499ggo-0_3,8.273695945739746,16.395238876342773,1.600000023841858,positive,train
Bfr499ggo-0_4,16.395238876342773,18.340816497802734,-1.2000000476837158,negative,train
Bfr499ggo-0_5,18.1911563873291,27.939002990722656,-1.7999999523162842,negative,train
Bfr499ggo-0_6,27.939002990722656,30.153968811035156,-1.2000000476837158,negative,train
Bfr499ggo-0_7,30.153968811035156,32.588436126708984,-1.0,negative,train
Bfr499ggo-0_8,32.588436126708984,36.8886604309082,-1.2000000476837158,negative,train
Bfr499ggo-0_9,36.8886604309082,40.69002151489258,0.4000000059604645,positive,train
Bfr499ggo-0_10,40.69002151489258,42.71541976928711,1.0,positive,train
Bfr499ggo-0_11,42.71541976928711,44.89047622680664,-0.800000011920929,negative,train
Bfr499ggo-0_12,44.89047622680664,47.32494354248047,-1.399999976158142,negative,train
Bfr499ggo-0_13,47.32494354248047,49.43016052246094,-1.600000023841858,negative,train
Bfr499ggo-0_14,49.43016052246094,54.57845687866211,-0.20000000298023224,negative,train
Bfr499ggo-0_15,54.57845687866211,56.27460479736328,-1.0,negative,train
Bfr499ggo-0_16,56.27460479736328,62.42063522338867,2.200000047683716,positive,train
Bfr499ggo-0_17,64.41609954833984,69.68412780761719,1.399999976158142,positive,train
Bfr499ggo-0_18,69.68412780761719,72.1385498046875,0.800000011920929,positive,train
Bfr499ggo-0_19,72.1385498046875,74.73265075683594,-1.7999999523162842,negative,train
Bfr499ggo-0_20,74.73265075683594,76.9875259399414,-1.600000023841858,negative,train
Bfr499ggo-0_21,76.9875259399414,78.83333587646484,-2.0,negative,train
Bfr499ggo-0_22,78.83333587646484,82.64466857910156,1.0,positive,train
BioHAh1qJAQ_1,0.012471655383706093,2.3671202659606934,1.399999976158142,positive,train
BioHAh1qJAQ_2,2.3671202659606934,7.05646276473999,2.200000047683716,positive,train
BioHAh1qJAQ_3,7.05646276473999,13.531745910644531,0.4000000059604645,positive,train
BioHAh1qJAQ_4,13.531745910644531,18.60022735595703,0.25,positive,train
BioHAh1qJAQ_5,18.60022735595703,22.900453567504883,1.399999976158142,positive,train
BioHAh1qJAQ_6,22.900453567504883,28.597505569458008,-1.7999999523162842,negative,train
BioHAh1qJAQ_7,28.597505569458008,33.845577239990234,2.5999999046325684,positive,train
BioHAh1qJAQ_8,33.845577239990234,36.379817962646484,2.4000000953674316,positive,train
BioHAh1qJAQ_9,36.379817962646484,39.02381134033203,2.0,positive,train
BioHAh1qJAQ_10,39.02381134033203,40.60022735595703,1.0,positive,train
BioHAh1qJAQ_11,40.60022735595703,43.85283279418945,0.20000000298023224,positive,train
BioHAh1qJAQ_12,46.09773254394531,49.769386291503906,0.6666666865348816,positive,train
BioHAh1qJAQ_13,49.769386291503906,55.64603042602539,1.399999976158142,positive,train
BioHAh1qJAQ_14,55.64603042602539,57.64149475097656,2.5999999046325684,positive,train
BioHAh1qJAQ_15,57.64149475097656,60.75442123413086,-0.4000000059604645,negative,train
BioHAh1qJAQ_16,60.75442123413086,64.4360580444336,0.25,positive,train
BioHAh1qJAQ_17,64.4360580444336,67.90816497802734,2.4000000953674316,positive,train
BioHAh1qJAQ_18,67.90816497802734,71.84920501708984,2.0,positive,train
BioHAh1qJAQ_19,71.84920501708984,81.55714416503906,1.7999999523162842,positive,train
BioHAh1qJAQ_20,81.55714416503906,90.24739074707031,-1.399999976158142,negative,train
BioHAh1qJAQ_21,90.24739074707031,93.18072509765625,-0.800000011920929,negative,train
BioHAh1qJAQ_22,106.87959289550781,109.1244888305664,-2.200000047683716,negative,train
BioHAh1qJAQ_23,109.1244888305664,113.35487365722656,-2.0,negative,train
BioHAh1qJAQ_24,113.82380676269531,120.5984115600586,-1.399999976158142,negative,train
BioHAh1qJAQ_25,120.5984115600586,121.49636840820312,-1.600000023841858,negative,train
BioHAh1qJAQ_26,123.73129272460938,132.9802703857422,0.800000011920929,positive,train
BioHAh1qJAQ_27,132.9802703857422,144.61383056640625,0.0,positive,train
BioHAh1qJAQ_28,144.61383056640625,150.86961364746094,-2.0,negative,train
BioHAh1qJAQ_29,159.34036254882812,160.84693908691406,0.0,positive,train
BioHAh1qJAQ_30,166.9829864501953,179.80384826660156,-2.0,negative,train
BvYR0L6f2Ig_1,25.0954647064209,28.19841194152832,1.600000023841858,positive,train
BvYR0L6f2Ig_2,28.19841194152832,33.945350646972656,2.0,positive,train
BvYR0L6f2Ig_3,42.16666793823242,46.197505950927734,0.4000000059604645,positive,train
BvYR0L6f2Ig_4,46.197505950927734,47.93355941772461,-1.0,negative,train
BvYR0L6f2Ig_5,47.93355941772461,51.01655197143555,-0.20000000298023224,negative,train
BvYR0L6f2Ig_6,112.60657501220703,117.97437286376953,-0.800000011920929,negative,train
BvYR0L6f2Ig_7,112.60657501220703,120.97755432128906,1.2000000476837158,positive,train
BvYR0L6f2Ig_8,120.97755432128906,121.91542053222656,0.800000011920929,positive,train
BvYR0L6f2Ig_9,123.77120208740234,127.8519287109375,2.200000047683716,positive,train
BvYR0L6f2Ig_10,127.8519287109375,131.41383361816406,-1.7999999523162842,negative,train
BvYR0L6f2Ig_11,131.41383361816406,132.8605499267578,0.6000000238418579,positive,train
BvYR0L6f2Ig_12,132.8605499267578,137.47006225585938,0.4000000059604645,positive,train
BvYR0L6f2Ig_13,137.47006225585938,139.4156494140625,-1.399999976158142,negative,train
BvYR0L6f2Ig_14,139.4156494140625,142.528564453125,-1.7999999523162842,negative,train
BvYR0L6f2Ig_15,142.528564453125,144.90316772460938,-1.2000000476837158,negative,train
BvYR0L6f2Ig_16,144.90316772460938,150.490478515625,1.7999999523162842,positive,train
BvYR0L6f2Ig_17,150.490478515625,154.44149780273438,2.0,positive,train
BvYR0L6f2Ig_18,154.44149780273438,154.9702911376953,0.0,positive,train
BvYR0L6f2Ig_19,154.9702911376953,156.63650512695312,2.200000047683716,positive,train
BvYR0L6f2Ig_20,156.63650512695312,159.9290313720703,2.799999952316284,positive,train
BvYR0L6f2Ig_21,159.9290313720703,162.52313232421875,1.600000023841858,positive,train
BvYR0L6f2Ig_22,165.43650817871094,166.1448974609375,-1.0,negative,train
BvYR0L6f2Ig_23,166.1448974609375,171.82199096679688,2.4000000953674316,positive,train
BvYR0L6f2Ig_24,171.56259155273438,174.7952423095703,1.600000023841858,positive,train
BvYR0L6f2Ig_25,174.7952423095703,176.44149780273438,1.7999999523162842,positive,train
BvYR0L6f2Ig_26,176.44149780273438,179.81382751464844,1.0,positive,train
Ci-AH39fi3Y_1,4.372562408447266,5.649659633636475,1.7999999523162842,positive,train
Ci-AH39fi3Y_2,35.53174591064453,40.09138488769531,2.0,positive,train
Ci-AH39fi3Y_3,39.75215530395508,41.43832015991211,0.0,positive,train
Ci-AH39fi3Y_4,41.43832015991211,44.15215301513672,1.7999999523162842,positive,train
Ci-AH39fi3Y_5,44.15215301513672,45.090023040771484,1.600000023841858,positive,train
Ci-AH39fi3Y_6,45.090023040771484,48.39251708984375,1.600000023841858,positive,train
Ci-AH39fi3Y_7,48.06326675415039,49.9090690612793,0.6000000238418579,positive,train
Ci-AH39fi3Y_8,49.9090690612793,52.14398956298828,2.200000047683716,positive,train
Ci-AH39fi3Y_9,52.14398956298828,55.13718795776367,2.4000000953674316,positive,train
Ci-AH39fi3Y_10,57.841041564941406,58.91859436035156,1.0,positive,train
Ci-AH39fi3Y_11,58.91859436035156,61.841949462890625,-1.7999999523162842,negative,train
Ci-AH39fi3Y_12,61.841949462890625,65.25419616699219,2.200000047683716,positive,train
Ci-AH39fi3Y_13,65.25419616699219,67.93809509277344,-1.2000000476837158,negative,train
Ci-AH39fi3Y_14,67.93809509277344,69.72403717041016,0.0,positive,train
Ci-AH39fi3Y_15,71.73945617675781,75.64058685302734,-0.800000011920929,negative,train
Ci-AH39fi3Y_16,75.64058685302734,78.88321685791016,-1.600000023841858,negative,train
Ci-AH39fi3Y_17,78.88321685791016,82.25555419921875,-2.5999999046325684,negative,train
Ci-AH39fi3Y_18,82.25555419921875,84.29093170166016,-1.2000000476837158,negative,train
Ci-AH39fi3Y_19,84.29093170166016,86.28639221191406,-0.800000011920929,negative,train
Ci-AH39fi3Y_20,86.28639221191406,91.82380676269531,2.799999952316284,positive,train
Ci-AH39fi3Y_21,91.82380676269531,94.61746215820312,1.2000000476837158,positive,train
Ci-AH39fi3Y_22,98.87777709960938,101.07279205322266,0.4000000059604645,positive,train
Ci-AH39fi3Y_23,101.07279205322266,102.68911743164062,0.0,positive,train
Ci-AH39fi3Y_24,103.9063491821289,107.62789154052734,-1.0,negative,train
Ci-AH39fi3Y_25,110.42153930664062,114.53219604492188,1.7999999523162842,positive,train
Ci-AH39fi3Y_26,115.72947692871094,119.79025268554688,-0.800000011920929,negative,train
Ci-AH39fi3Y_27,119.79025268554688,121.59614562988281,-0.6000000238418579,negative,train
Ci-AH39fi3Y_28,121.59614562988281,124.71904754638672,0.4000000059604645,positive,train
Ci-AH39fi3Y_29,124.71904754638672,127.29319763183594,1.399999976158142,positive,train
Ci-AH39fi3Y_30,127.29319763183594,133.5589599609375,-1.0,negative,train
Ci-AH39fi3Y_31,133.5589599609375,134.82608032226562,1.399999976158142,positive,train
Ci-AH39fi3Y_32,134.82608032226562,135.78390502929688,2.0,positive,train
Ci-AH39fi3Y_33,135.78390502929688,139.08639526367188,-2.0,negative,train
