FileName,text,audio
1923_s_2_hap,9,378
1924_s_2_hap,6,219
1925_s_2_sad,23,955
1926_s_2_sad,9,381
1927_s_2_sad,9,352
1928_s_2_sad,36,950
1929_s_2_sad,43,849
192_s_1_sad,39,991
1930_s_2_hap,10,336
1931_s_2_hap,15,317
1932_s_2_exc,42,1013
1933_s_2_exc,9,354
1934_s_2_exc,12,283
1935_s_2_sad,17,431
1936_s_2_sad,9,344
1937_s_2_sad,18,582
1938_s_2_sad,8,391
1939_s_2_sad,6,309
193_s_1_neu,23,758
1940_s_2_sad,23,722
1941_s_2_sad,56,1519
1942_s_2_sad,36,1016
1943_s_2_sad,47,1667
1944_s_2_sad,36,1246
1945_s_2_sad,51,2051
1946_s_2_sad,57,2252
1947_s_2_sad,53,1323
1948_s_2_sad,36,1410
1949_s_2_neu,8,346
194_s_1_sad,20,584
1950_s_2_neu,4,139
1951_s_2_neu,5,209
1952_s_2_neu,5,174
1953_s_2_neu,6,162
1954_s_2_neu,5,185
1955_s_2_sad,7,163
1956_s_2_neu,4,99
1957_s_2_ang,45,1025
1958_s_2_neu,7,153
1959_s_2_neu,5,133
195_s_1_sad,58,1508
1960_s_2_exc,15,335
1961_s_2_exc,26,442
1962_s_2_exc,6,143
1963_s_2_exc,21,626
1964_s_2_exc,25,561
1965_s_2_exc,37,886
1966_s_2_exc,33,746
1967_s_2_exc,33,654
1968_s_2_exc,24,479
1969_s_2_exc,21,630
196_s_1_sad,34,897
1970_s_2_exc,20,519
1971_s_2_exc,39,802
1972_s_2_exc,41,1012
1973_s_2_exc,17,337
1974_s_2_exc,38,995
1975_s_2_exc,36,781
1976_s_2_exc,18,512
1977_s_2_exc,36,972
1978_s_2_exc,17,474
1979_s_2_exc,32,856
197_s_1_sad,7,153
1980_s_2_exc,60,1882
1981_s_2_exc,41,1153
1982_s_2_exc,32,939
1983_s_2_exc,19,347
1984_s_2_ang,33,781
1985_s_2_ang,17,437
1986_s_2_ang,45,1203
1987_s_2_ang,31,657
1988_s_2_sad,26,640
1989_s_2_sad,36,890
198_s_1_sad,6,199
1990_s_2_sad,31,874
1991_s_2_sad,28,811
1992_s_2_sad,17,558
1993_s_2_sad,19,541
1994_s_2_sad,4,95
1995_s_2_sad,4,97
1996_s_2_sad,17,531
1997_s_2_sad,36,1442
1998_s_2_hap,15,305
1999_s_2_sad,30,735
199_s_1_sad,6,298
19_s_1_ang,8,275
1_s_1_ang,9,195
2000_s_2_hap,12,276
2001_s_2_sad,9,219
2002_s_2_hap,5,151
2003_s_2_neu,4,138
2004_s_2_neu,8,198
2005_s_2_neu,7,185
2006_s_2_neu,12,478
2007_s_2_neu,11,220
2008_s_2_neu,40,1185
2009_s_2_neu,23,452
200_s_1_neu,31,759
2010_s_2_neu,25,618
2011_s_2_exc,42,937
2012_s_2_exc,28,555
2013_s_2_neu,21,547
2014_s_2_neu,10,228
2015_s_2_neu,7,180
2016_s_2_neu,6,162
2017_s_2_ang,54,1294
2018_s_2_sad,10,214
2019_s_2_sad,11,367
201_s_1_neu,25,720
2020_s_2_sad,19,592
2021_s_2_hap,14,426
2022_s_2_hap,30,610
2023_s_2_hap,8,216
2024_s_2_hap,15,418
2025_s_2_hap,5,139
2026_s_2_exc,9,270
2027_s_2_hap,7,235
2028_s_2_exc,12,380
2029_s_2_hap,8,273
202_s_1_neu,4,166
2030_s_2_hap,14,407
2031_s_2_exc,6,150
2032_s_2_sad,10,250
2033_s_2_hap,6,267
2034_s_2_hap,18,515
2035_s_2_hap,31,672
2036_s_2_hap,10,277
2037_s_2_hap,15,455
2038_s_2_hap,21,787
2039_s_2_hap,10,456
203_s_1_sad,57,1517
2040_s_2_hap,8,280
2041_s_2_exc,11,662
2042_s_2_hap,9,208
2043_s_2_hap,23,446
2044_s_2_sad,9,198
2045_s_2_hap,11,369
2046_s_2_hap,38,910
2047_s_2_exc,19,313
2048_s_2_exc,16,397
2049_s_2_exc,13,332
204_s_1_sad,49,1658
2050_s_2_sad,13,381
2051_s_2_exc,11,286
2052_s_2_exc,25,605
2053_s_2_exc,11,259
2054_s_2_exc,52,1370
2055_s_2_exc,22,479
2056_s_2_hap,12,366
2057_s_2_hap,13,258
2058_s_2_hap,9,252
2059_s_2_exc,10,302
205_s_1_sad,13,491
2060_s_2_exc,12,294
2061_s_2_neu,21,488
2062_s_2_neu,18,434
2063_s_2_neu,6,161
2064_s_2_neu,17,298
2065_s_2_neu,24,495
2066_s_2_neu,5,190
2067_s_2_neu,19,436
2068_s_2_neu,12,278
2069_s_2_ang,4,128
206_s_1_sad,7,403
2070_s_2_neu,12,492
2071_s_2_ang,5,171
2072_s_2_ang,29,683
2073_s_2_neu,10,356
2074_s_2_ang,6,215
2075_s_2_ang,14,417
2076_s_2_ang,12,208
2077_s_2_ang,20,588
2078_s_2_ang,27,651
2079_s_2_ang,17,423
207_s_1_sad,21,690
2080_s_2_ang,7,209
2081_s_2_ang,56,1143
2082_s_2_ang,17,388
2083_s_2_neu,19,389
2084_s_2_ang,15,365
2085_s_2_ang,16,412
2086_s_2_ang,13,266
2087_s_2_ang,6,208
2088_s_2_neu,9,237
2089_s_2_neu,15,421
208_s_1_sad,73,1895
2090_s_2_neu,20,665
2091_s_2_neu,8,293
2092_s_2_neu,13,329
2093_s_2_neu,17,421
2094_s_2_ang,11,304
2095_s_2_ang,16,381
2096_s_2_ang,24,470
2097_s_2_neu,8,264
2098_s_2_neu,9,213
2099_s_2_ang,6,175
209_s_1_sad,28,876
20_s_1_neu,17,507
2100_s_2_ang,9,266
2101_s_2_ang,6,246
2102_s_2_ang,28,647
2103_s_2_ang,9,213
2104_s_2_ang,6,184
2105_s_2_ang,5,152
2106_s_2_ang,5,115
2107_s_2_ang,42,975
210_s_1_neu,12,622
211_s_1_sad,112,2913
212_s_1_sad,8,328
213_s_1_neu,24,642
214_s_1_neu,7,144
215_s_1_sad,27,605
216_s_1_neu,4,132
217_s_1_neu,9,167
218_s_1_neu,7,149
219_s_1_sad,4,172
21_s_1_ang,33,724
220_s_1_neu,9,209
221_s_1_neu,7,135
222_s_1_neu,5,159
223_s_1_neu,12,331
224_s_1_neu,8,249
225_s_1_neu,16,276
226_s_1_neu,7,130
227_s_1_neu,7,196
228_s_1_neu,10,318
229_s_1_exc,20,664
22_s_1_ang,37,603
230_s_1_exc,59,1204
231_s_1_exc,16,238
232_s_1_exc,22,532
233_s_1_exc,11,293
234_s_1_exc,10,227
235_s_1_exc,16,380
236_s_1_exc,18,588
237_s_1_exc,15,720
238_s_1_exc,43,905
239_s_1_exc,8,181
23_s_1_sad,14,933
240_s_1_exc,9,442
241_s_1_exc,18,517
242_s_1_exc,28,738
243_s_1_exc,43,789
244_s_1_exc,31,582
245_s_1_exc,11,570
246_s_1_exc,53,912
247_s_1_exc,8,261
248_s_1_exc,25,630
249_s_1_neu,20,444
24_s_1_sad,8,293
250_s_1_neu,24,306
251_s_1_exc,14,508
252_s_1_exc,38,1055
253_s_1_exc,9,357
254_s_1_neu,20,478
255_s_1_hap,24,1314
256_s_1_neu,12,494
257_s_1_neu,14,449
258_s_1_neu,9,274
259_s_1_ang,8,283
25_s_1_sad,20,572
260_s_1_ang,15,347
261_s_1_ang,10,280
262_s_1_ang,42,978
263_s_1_ang,9,307
264_s_1_neu,6,313
265_s_1_neu,10,335
266_s_1_neu,32,1119
267_s_1_neu,7,187
268_s_1_neu,7,268
269_s_1_neu,30,879
26_s_1_neu,14,565
270_s_1_neu,11,262
271_s_1_neu,15,383
272_s_1_neu,5,198
273_s_1_neu,12,335
274_s_1_neu,11,242
275_s_1_neu,15,293
276_s_1_ang,46,1025
277_s_1_neu,10,229
278_s_1_neu,36,975
279_s_1_neu,23,456
27_s_1_sad,14,577
280_s_1_neu,23,565
281_s_1_neu,8,261
282_s_1_neu,8,338
283_s_1_neu,13,409
284_s_1_neu,14,469
285_s_1_neu,21,896
286_s_1_neu,18,782
287_s_1_neu,15,328
288_s_1_neu,14,451
289_s_1_neu,11,488
28_s_1_sad,5,256
290_s_1_neu,7,288
291_s_1_neu,20,627
292_s_1_neu,20,706
293_s_1_hap,7,140
294_s_1_hap,7,277
295_s_1_hap,7,514
296_s_1_hap,5,180
297_s_1_neu,15,491
298_s_1_neu,10,360
299_s_1_neu,8,298
29_s_1_neu,14,421
2_s_1_ang,10,375
300_s_1_hap,6,217
301_s_1_hap,8,277
302_s_1_hap,33,747
303_s_1_hap,9,275
304_s_1_neu,15,537
305_s_1_neu,6,253
306_s_1_neu,5,223
307_s_1_sad,7,260
308_s_1_neu,7,156
309_s_1_hap,10,349
30_s_1_sad,10,388
310_s_1_neu,18,458
311_s_1_neu,9,280
312_s_1_neu,4,232
313_s_1_neu,4,230
314_s_1_neu,35,928
315_s_1_hap,12,751
316_s_1_hap,19,844
317_s_1_hap,45,1125
318_s_1_hap,10,296
319_s_1_hap,6,188
31_s_1_sad,10,425
320_s_1_hap,7,206
321_s_1_hap,22,563
322_s_1_hap,6,230
323_s_1_sad,21,356
324_s_1_sad,12,282
325_s_1_sad,18,757
326_s_1_sad,11,369
327_s_1_sad,29,823
328_s_1_sad,7,321
329_s_1_sad,6,222
32_s_1_sad,9,303
330_s_1_sad,22,1106
331_s_1_sad,67,2085
332_s_1_sad,35,1521
333_s_1_sad,32,1332
334_s_1_sad,46,1809
335_s_1_sad,17,1068
336_s_1_neu,10,306
337_s_1_neu,4,207
338_s_1_neu,8,218
339_s_1_ang,13,297
33_s_1_sad,10,612
340_s_1_ang,11,182
341_s_1_neu,4,137
342_s_1_hap,7,178
343_s_1_sad,6,192
344_s_1_neu,5,232
345_s_1_neu,7,261
346_s_1_neu,5,247
347_s_1_exc,11,304
348_s_1_neu,19,353
349_s_1_neu,7,155
34_s_1_sad,16,740
350_s_1_neu,11,172
351_s_1_neu,4,113
352_s_1_neu,22,672
353_s_1_neu,24,398
354_s_1_neu,34,1048
355_s_1_neu,37,670
356_s_1_exc,33,576
357_s_1_neu,4,189
358_s_1_neu,11,221
359_s_1_neu,5,193
35_s_1_sad,8,358
360_s_1_neu,50,1286
361_s_1_neu,42,1309
362_s_1_neu,22,515
363_s_1_neu,37,737
364_s_1_neu,31,701
365_s_1_neu,36,665
366_s_1_neu,13,227
367_s_1_neu,32,554
368_s_1_exc,24,732
369_s_1_hap,27,827
36_s_1_neu,9,219
370_s_1_exc,46,1462
371_s_1_exc,21,741
372_s_1_hap,8,294
373_s_1_hap,14,368
374_s_1_neu,7,247
375_s_1_neu,5,187
376_s_1_ang,29,629
377_s_1_ang,20,599
378_s_1_ang,15,420
379_s_1_ang,15,361
37_s_1_sad,27,665
380_s_1_sad,31,1049
381_s_1_ang,13,317
382_s_1_neu,23,695
383_s_1_hap,55,1627
384_s_1_sad,20,637
385_s_1_neu,4,232
386_s_1_neu,4,184
387_s_1_sad,12,447
388_s_1_sad,41,1354
389_s_1_sad,8,217
38_s_1_neu,9,305
390_s_1_sad,30,999
391_s_1_neu,19,561
392_s_1_hap,18,623
393_s_1_hap,10,383
394_s_1_hap,10,213
395_s_1_hap,16,459
396_s_1_sad,9,252
397_s_1_neu,5,294
398_s_1_exc,17,309
399_s_1_exc,11,244
39_s_1_sad,10,306
3_s_1_ang,15,439
400_s_1_neu,8,242
401_s_1_neu,29,689
402_s_1_neu,72,1563
403_s_1_neu,21,549
404_s_1_neu,42,1055
405_s_1_neu,11,508
406_s_1_neu,10,536
407_s_1_neu,12,296
408_s_1_hap,11,183
409_s_1_hap,10,399
40_s_1_sad,13,453
410_s_1_neu,6,302
411_s_1_sad,12,289
412_s_1_sad,14,362
413_s_1_neu,17,678
414_s_1_neu,17,425
415_s_1_neu,7,140
416_s_1_hap,9,317
417_s_1_hap,7,189
418_s_1_neu,14,423
419_s_1_neu,17,700
41_s_1_sad,27,579
420_s_1_hap,5,248
421_s_1_hap,15,647
422_s_1_exc,9,253
423_s_1_exc,11,219
424_s_1_hap,9,253
425_s_1_hap,14,379
426_s_1_exc,6,152
427_s_1_hap,7,458
428_s_1_hap,10,396
429_s_1_hap,34,916
42_s_1_sad,30,495
430_s_1_exc,18,507
431_s_1_hap,34,1221
432_s_1_hap,13,718
433_s_1_exc,8,266
434_s_1_hap,13,627
435_s_1_hap,18,526
436_s_1_hap,7,205
437_s_1_hap,30,806
438_s_1_hap,33,1019
439_s_1_hap,5,244
43_s_1_sad,14,367
440_s_1_exc,12,399
441_s_1_exc,47,1258
442_s_1_hap,22,758
443_s_1_hap,59,1663
444_s_1_hap,13,427
445_s_1_hap,19,518
446_s_1_hap,14,505
447_s_1_hap,8,525
448_s_1_hap,13,407
449_s_1_hap,16,382
44_s_1_sad,11,422
450_s_1_neu,18,565
451_s_1_neu,8,203
452_s_1_ang,7,207
453_s_1_ang,4,218
454_s_1_ang,14,474
455_s_1_ang,17,459
456_s_1_ang,7,177
457_s_1_ang,6,184
458_s_1_ang,30,851
459_s_1_ang,10,263
45_s_1_sad,4,322
460_s_1_ang,7,224
461_s_1_ang,18,435
462_s_1_ang,10,288
463_s_1_ang,22,585
464_s_1_ang,6,197
465_s_1_ang,5,247
466_s_1_ang,19,305
467_s_1_neu,4,138
468_s_1_neu,15,365
469_s_1_neu,8,256
46_s_1_neu,13,468
470_s_1_ang,15,505
471_s_1_ang,14,393
472_s_1_ang,35,883
473_s_1_ang,37,1035
474_s_1_ang,18,542
475_s_1_ang,9,199
476_s_1_ang,63,1843
477_s_1_neu,16,645
478_s_1_neu,16,438
479_s_1_neu,16,423
47_s_1_sad,17,473
480_s_1_ang,6,260
481_s_1_neu,11,269
482_s_1_neu,16,353
483_s_1_ang,6,225
484_s_1_neu,9,335
485_s_1_neu,16,298
486_s_1_neu,6,137
487_s_1_ang,29,509
488_s_1_ang,19,319
489_s_1_ang,23,728
48_s_1_sad,14,461
490_s_1_ang,14,372
491_s_1_ang,53,1275
492_s_1_ang,13,449
493_s_1_ang,32,914
494_s_1_ang,50,1484
495_s_1_ang,21,507
496_s_1_ang,12,232
497_s_1_neu,11,426
498_s_1_ang,9,295
499_s_1_ang,14,567
49_s_1_neu,5,125
4_s_1_ang,38,889
500_s_1_ang,6,317
501_s_1_ang,9,234
502_s_1_ang,11,426
503_s_1_ang,32,897
504_s_1_ang,9,206
505_s_1_ang,6,149
506_s_1_ang,58,1600
507_s_1_ang,4,169
508_s_1_ang,7,205
509_s_1_ang,15,342
50_s_1_hap,7,286
510_s_1_ang,18,373
511_s_1_ang,10,216
512_s_1_ang,4,192
513_s_1_ang,10,361
514_s_1_ang,13,333
515_s_1_ang,21,491
516_s_1_ang,45,1069
517_s_1_neu,17,371
518_s_1_neu,14,343
519_s_1_neu,6,248
51_s_1_hap,10,344
520_s_1_neu,11,222
521_s_1_ang,19,362
522_s_1_ang,15,334
523_s_1_ang,4,112
524_s_1_ang,13,267
525_s_1_ang,33,551
526_s_1_neu,6,339
527_s_1_sad,12,330
528_s_1_sad,8,326
529_s_1_sad,10,406
52_s_1_hap,11,257
530_s_1_sad,9,269
531_s_1_sad,18,494
532_s_1_sad,7,229
533_s_1_neu,9,330
534_s_1_sad,8,376
535_s_1_sad,13,430
536_s_1_sad,7,271
537_s_1_sad,32,852
538_s_1_sad,9,292
539_s_1_sad,9,268
53_s_1_hap,12,377
540_s_1_sad,14,419
541_s_1_sad,7,183
542_s_1_sad,16,442
543_s_1_sad,16,834
544_s_1_sad,9,228
545_s_1_sad,12,439
546_s_1_sad,20,668
547_s_1_sad,9,319
548_s_1_sad,15,352
549_s_1_sad,5,208
54_s_1_hap,9,258
550_s_1_sad,12,376
551_s_1_sad,5,207
552_s_1_sad,17,531
553_s_1_sad,6,245
554_s_1_exc,4,137
555_s_1_exc,8,155
556_s_1_exc,11,259
557_s_1_exc,24,721
558_s_1_exc,10,373
559_s_1_exc,17,433
55_s_1_hap,33,634
560_s_1_exc,22,720
561_s_1_exc,8,377
562_s_1_exc,42,1105
563_s_1_exc,30,841
564_s_1_exc,40,752
565_s_1_exc,4,173
566_s_1_exc,10,326
567_s_1_exc,20,663
568_s_1_exc,13,442
569_s_1_neu,11,291
56_s_1_hap,19,267
570_s_1_neu,4,126
571_s_1_exc,14,361
572_s_1_exc,7,178
573_s_1_neu,9,353
574_s_1_exc,16,399
575_s_1_exc,25,778
576_s_1_exc,5,180
577_s_1_exc,12,367
578_s_1_exc,8,264
579_s_1_exc,11,264
57_s_1_hap,13,170
580_s_1_exc,16,526
581_s_1_neu,17,361
582_s_1_exc,50,926
583_s_1_exc,20,419
584_s_1_neu,30,746
585_s_1_exc,33,808
586_s_1_exc,80,1506
587_s_1_exc,21,268
588_s_1_exc,11,229
589_s_1_exc,12,172
58_s_1_hap,13,320
590_s_1_exc,6,215
591_s_1_neu,16,354
592_s_1_exc,8,210
593_s_1_exc,22,393
594_s_1_exc,57,1133
595_s_1_neu,6,205
596_s_1_exc,19,378
597_s_1_exc,20,331
598_s_1_neu,37,868
599_s_1_exc,39,978
59_s_1_hap,7,228
5_s_1_ang,40,1078
600_s_1_exc,16,454
601_s_1_exc,8,146
602_s_1_neu,8,267
603_s_1_neu,7,185
604_s_1_neu,12,321
605_s_1_neu,16,275
606_s_1_neu,14,330
607_s_1_neu,25,659
608_s_1_neu,15,332
609_s_1_neu,6,228
60_s_1_hap,21,513
610_s_1_neu,24,434
611_s_1_neu,27,804
612_s_1_neu,33,1215
613_s_1_neu,4,179
614_s_1_neu,17,502
615_s_1_neu,14,295
616_s_1_neu,10,228
617_s_1_neu,4,149
618_s_1_neu,14,398
619_s_1_neu,21,784
61_s_1_exc,15,457
620_s_1_neu,15,404
621_s_1_neu,9,238
622_s_1_neu,9,282
623_s_1_neu,22,665
624_s_1_neu,7,283
625_s_1_neu,15,324
626_s_1_ang,4,128
627_s_1_ang,28,774
628_s_1_ang,34,630
629_s_1_neu,6,152
62_s_1_hap,11,205
630_s_1_neu,7,205
631_s_1_neu,9,265
632_s_1_neu,12,352
633_s_1_neu,4,129
634_s_1_neu,15,406
635_s_1_neu,8,286
636_s_1_neu,7,274
637_s_1_neu,17,279
638_s_1_neu,14,425
639_s_1_neu,9,239
63_s_1_neu,12,298
640_s_1_neu,8,253
641_s_1_neu,9,173
642_s_1_neu,22,600
643_s_1_neu,24,574
644_s_1_neu,19,883
645_s_1_neu,10,262
646_s_1_neu,12,325
647_s_1_neu,22,626
648_s_1_neu,7,128
649_s_1_neu,4,148
64_s_1_neu,12,292
650_s_1_neu,4,160
651_s_1_neu,6,193
652_s_1_neu,19,459
653_s_1_neu,9,304
654_s_1_neu,6,147
655_s_1_neu,6,204
656_s_1_neu,7,172
657_s_1_neu,11,206
658_s_1_neu,6,125
659_s_1_neu,8,241
65_s_1_neu,4,142
660_s_1_neu,4,123
661_s_1_neu,21,537
662_s_1_ang,30,488
663_s_1_ang,18,305
664_s_1_ang,11,282
665_s_1_ang,16,375
666_s_1_ang,6,318
667_s_1_neu,4,207
668_s_1_ang,11,250
669_s_1_ang,28,585
66_s_1_hap,23,546
670_s_1_ang,17,583
671_s_1_ang,33,651
672_s_1_ang,17,350
673_s_1_ang,38,699
674_s_1_ang,39,672
675_s_1_ang,24,618
676_s_1_ang,26,532
677_s_1_ang,7,242
678_s_1_neu,5,258
679_s_1_neu,6,312
67_s_1_neu,11,225
680_s_1_neu,14,232
681_s_1_sad,9,279
682_s_1_sad,11,284
683_s_1_sad,5,206
684_s_1_sad,7,252
685_s_1_neu,7,221
686_s_1_neu,6,190
687_s_1_neu,18,397
688_s_1_neu,9,436
689_s_1_neu,4,154
68_s_1_neu,4,84
690_s_1_neu,4,136
691_s_1_neu,7,295
692_s_1_neu,7,137
693_s_1_neu,3,121
694_s_1_neu,7,184
695_s_1_neu,12,244
696_s_1_neu,10,234
697_s_1_neu,15,419
698_s_1_neu,6,306
699_s_1_neu,7,200
69_s_1_hap,14,440
6_s_1_ang,30,916
700_s_1_neu,6,195
701_s_1_neu,7,199
702_s_1_neu,10,279
703_s_1_neu,8,185
704_s_1_neu,10,297
705_s_1_neu,4,211
706_s_1_neu,12,359
707_s_1_sad,9,404
708_s_1_sad,11,371
709_s_1_sad,8,430
70_s_1_hap,10,393
710_s_1_sad,10,360
711_s_1_sad,15,389
712_s_1_sad,17,346
713_s_1_sad,26,1558
714_s_1_sad,19,400
715_s_1_sad,11,426
716_s_1_sad,4,337
717_s_1_sad,6,348
718_s_1_sad,34,659
719_s_1_sad,4,145
71_s_1_hap,19,601
720_s_1_sad,24,513
721_s_1_sad,10,332
722_s_1_sad,20,502
723_s_1_sad,12,226
724_s_1_sad,70,2374
725_s_1_sad,21,388
726_s_1_sad,9,285
727_s_1_sad,4,139
728_s_1_sad,4,213
729_s_1_sad,11,305
72_s_1_neu,12,222
730_s_1_sad,9,295
731_s_1_sad,22,438
732_s_1_sad,5,134
733_s_1_sad,7,292
734_s_1_sad,4,201
735_s_1_sad,21,436
736_s_1_sad,5,219
737_s_1_sad,37,672
738_s_1_neu,4,94
739_s_1_exc,20,717
73_s_1_neu,8,206
740_s_1_exc,8,275
741_s_1_exc,6,277
742_s_1_exc,11,355
743_s_1_exc,13,470
744_s_1_exc,15,413
745_s_1_exc,11,246
746_s_1_exc,12,499
747_s_1_neu,4,143
748_s_1_exc,19,596
749_s_1_neu,7,371
74_s_1_exc,7,397
750_s_1_exc,17,339
751_s_1_exc,43,1126
752_s_1_exc,18,399
753_s_1_exc,14,624
754_s_1_exc,24,475
755_s_1_neu,11,410
756_s_1_exc,36,726
757_s_1_exc,17,526
758_s_1_exc,6,273
759_s_1_exc,16,249
75_s_1_neu,10,209
760_s_1_exc,20,360
761_s_1_exc,20,521
762_s_1_exc,48,1162
763_s_1_hap,12,235
764_s_1_hap,30,1030
765_s_1_exc,24,529
766_s_1_exc,30,653
767_s_1_exc,23,513
768_s_1_exc,73,1346
769_s_1_exc,11,390
76_s_1_hap,12,275
770_s_1_exc,42,950
771_s_1_hap,16,413
772_s_1_exc,5,168
773_s_1_exc,35,482
774_s_1_exc,7,197
775_s_1_exc,48,1250
776_s_1_hap,14,313
777_s_1_hap,53,1169
778_s_1_hap,14,267
779_s_1_exc,23,570
77_s_1_neu,4,132
780_s_1_hap,7,134
781_s_1_neu,22,386
782_s_1_exc,29,446
783_s_1_neu,11,290
784_s_1_neu,14,203
785_s_1_hap,14,348
786_s_1_hap,5,179
787_s_1_sad,8,236
788_s_1_sad,6,311
789_s_1_sad,7,221
78_s_1_neu,22,491
790_s_1_ang,13,500
791_s_1_ang,9,341
792_s_1_ang,22,628
793_s_1_ang,49,1130
794_s_1_ang,24,687
795_s_1_ang,4,203
796_s_1_ang,22,367
797_s_1_ang,23,773
798_s_1_ang,60,1305
799_s_1_neu,17,363
79_s_1_neu,25,393
7_s_1_ang,37,981
800_s_1_neu,8,397
801_s_1_ang,13,311
802_s_1_ang,33,794
803_s_1_sad,23,917
804_s_1_ang,25,657
805_s_1_ang,6,337
806_s_1_ang,17,577
807_s_1_ang,9,341
808_s_1_ang,13,292
809_s_1_ang,42,1186
80_s_1_hap,14,279
810_s_1_ang,11,286
811_s_1_ang,11,386
812_s_1_ang,9,315
813_s_1_neu,6,332
814_s_1_neu,28,613
815_s_1_sad,19,634
816_s_1_sad,14,497
817_s_1_sad,17,512
818_s_1_sad,7,200
819_s_1_sad,7,292
81_s_1_hap,7,358
820_s_1_neu,12,368
821_s_1_ang,47,1242
822_s_1_ang,9,305
823_s_1_ang,7,235
824_s_1_sad,14,361
825_s_1_ang,12,430
826_s_1_ang,57,1119
827_s_1_neu,9,295
828_s_1_sad,9,268
829_s_1_sad,7,215
82_s_1_hap,6,218
830_s_1_ang,8,265
831_s_1_sad,16,469
832_s_1_ang,9,284
833_s_1_ang,18,454
834_s_1_ang,10,352
835_s_1_ang,27,844
836_s_1_ang,42,1361
837_s_1_ang,47,1032
838_s_1_ang,29,899
839_s_1_ang,16,465
83_s_1_neu,11,180
840_s_1_neu,10,450
841_s_1_neu,23,717
842_s_1_neu,12,252
843_s_1_ang,16,458
844_s_1_ang,10,523
845_s_1_ang,13,405
846_s_1_neu,12,365
847_s_1_neu,13,545
848_s_1_sad,14,809
849_s_1_neu,15,373
84_s_1_neu,27,479
850_s_1_sad,15,548
851_s_1_sad,14,545
852_s_1_neu,13,464
853_s_1_neu,10,337
854_s_1_exc,6,200
855_s_1_exc,34,850
856_s_1_hap,30,670
857_s_1_sad,9,228
858_s_1_sad,13,384
859_s_1_sad,8,303
85_s_1_neu,22,462
860_s_1_sad,9,350
861_s_1_sad,6,216
862_s_1_sad,5,283
863_s_1_sad,10,321
864_s_1_sad,9,348
865_s_1_hap,10,317
866_s_1_hap,15,326
867_s_1_hap,9,248
868_s_1_sad,5,287
869_s_1_neu,4,221
86_s_1_neu,27,268
870_s_1_neu,5,170
871_s_1_neu,4,265
872_s_1_hap,13,823
873_s_1_neu,7,226
874_s_1_exc,10,274
875_s_1_exc,11,486
876_s_1_hap,6,286
877_s_1_sad,14,395
878_s_1_sad,12,389
879_s_1_sad,21,878
87_s_1_exc,4,166
880_s_1_sad,7,298
881_s_1_sad,15,461
882_s_1_sad,14,552
883_s_1_sad,7,277
884_s_1_sad,6,285
885_s_1_sad,24,1385
886_s_1_sad,33,1229
887_s_1_sad,18,638
888_s_1_sad,32,1049
889_s_1_sad,49,2385
88_s_1_hap,10,369
890_s_1_sad,22,945
891_s_1_sad,29,1425
892_s_1_sad,21,800
893_s_1_sad,19,834
894_s_1_sad,22,806
895_s_1_sad,37,1347
896_s_1_sad,22,803
897_s_1_sad,23,1043
898_s_1_sad,9,345
899_s_1_hap,12,369
89_s_1_neu,7,222
8_s_1_ang,10,350
900_s_1_ang,25,469
901_s_1_neu,4,128
902_s_1_neu,6,174
903_s_1_hap,10,228
904_s_1_ang,7,230
905_s_1_ang,32,900
906_s_1_ang,4,150
907_s_1_ang,45,1401
908_s_1_ang,12,221
909_s_1_exc,25,515
90_s_1_neu,17,439
910_s_1_exc,62,1200
911_s_1_exc,17,492
912_s_1_exc,39,992
913_s_1_exc,28,1074
914_s_1_neu,17,419
915_s_1_neu,10,187
916_s_1_neu,21,684
917_s_1_neu,19,520
918_s_1_exc,50,1742
919_s_1_exc,17,352
91_s_1_neu,23,440
920_s_1_exc,20,442
921_s_1_neu,4,168
922_s_1_neu,8,285
923_s_1_ang,36,980
924_s_1_neu,7,160
925_s_1_exc,54,1573
926_s_1_exc,37,808
927_s_1_neu,12,223
928_s_1_neu,41,1186
929_s_1_exc,20,816
92_s_1_neu,5,241
930_s_1_exc,30,884
931_s_1_exc,28,1120
932_s_1_exc,26,839
933_s_1_exc,20,765
934_s_1_exc,24,769
935_s_1_exc,27,819
936_s_1_neu,7,233
937_s_1_ang,35,734
938_s_1_ang,20,494
939_s_1_ang,15,453
93_s_1_neu,19,355
940_s_1_ang,14,325
941_s_1_ang,22,466
942_s_1_ang,42,1148
943_s_1_neu,24,884
944_s_1_sad,24,980
945_s_1_sad,20,666
946_s_1_sad,4,217
947_s_1_sad,4,191
948_s_1_ang,16,358
949_s_1_ang,17,514
94_s_1_neu,4,138
950_s_1_ang,18,705
951_s_1_sad,13,464
952_s_1_sad,28,1160
953_s_1_sad,12,570
954_s_1_sad,16,829
955_s_1_sad,8,200
956_s_1_sad,30,1061
957_s_1_hap,10,433
958_s_1_hap,23,763
959_s_1_sad,9,288
95_s_1_neu,21,423
960_s_1_neu,5,337
961_s_1_exc,16,830
962_s_1_exc,21,526
963_s_1_exc,12,423
964_s_1_neu,16,509
965_s_1_neu,7,242
966_s_1_neu,23,843
967_s_1_neu,46,983
968_s_1_neu,19,471
969_s_1_neu,11,346
96_s_1_neu,4,149
970_s_1_neu,54,1386
971_s_1_neu,9,430
972_s_1_neu,11,281
973_s_1_neu,11,289
974_s_1_neu,6,446
