FileName,text,audio
262226_3,16,386
262226_4,14,316
262226_5,42,992
262226_6,15,495
262226_7,15,506
262226_8,14,320
262226_9,13,289
264418_0,48,1003
264418_1,18,279
264418_10,28,707
264418_11,31,662
264418_12,168,3515
264418_13,79,1671
264418_14,74,1635
264418_15,17,336
264418_2,9,247
264418_3,23,374
264418_4,13,292
264418_5,27,551
264418_6,10,299
264418_7,5,151
264418_8,74,1614
264418_9,12,378
264446_0,34,802
264446_1,18,407
264446_10,42,886
264446_11,45,845
264446_12,12,278
264446_13,18,274
264446_14,11,233
264446_15,6,171
264446_16,29,678
264446_17,15,304
264446_18,46,892
264446_19,7,220
264446_2,30,654
264446_20,29,537
264446_21,37,981
264446_22,13,216
264446_23,25,548
264446_24,16,445
264446_25,29,843
264446_26,8,220
264446_27,19,351
264446_28,8,235
264446_29,9,235
264446_3,34,629
264446_30,32,617
264446_31,31,477
264446_32,27,482
264446_33,12,231
264446_34,30,654
264446_35,28,709
264446_36,42,1238
264446_37,38,1105
264446_38,52,1085
264446_39,60,1407
264446_4,48,978
264446_40,17,520
264446_41,72,1629
264446_42,16,296
264446_43,43,895
264446_44,17,499
264446_45,28,495
264446_46,30,504
264446_47,35,724
264446_48,38,714
264446_49,34,619
264446_5,15,275
264446_6,33,700
264446_7,13,275
264446_8,29,624
264446_9,14,391
265959_0,25,883
265959_1,39,1047
265959_10,24,615
265959_11,36,739
265959_12,110,2614
265959_13,50,1280
265959_14,19,515
265959_15,35,1064
265959_16,31,741
265959_2,24,753
265959_3,29,510
265959_4,8,274
265959_5,29,609
265959_6,8,207
265959_7,17,387
265959_8,25,656
265959_9,20,658
266366_0,37,1030
266366_1,18,486
266366_10,4,90
266366_11,67,1642
266366_12,61,1629
266366_13,55,1522
266366_14,37,1179
266366_15,79,2344
266366_16,19,510
266366_17,15,459
266366_18,77,2016
266366_2,8,285
266366_3,18,497
266366_4,34,932
266366_5,21,560
266366_6,42,886
266366_7,7,228
266366_8,32,649
266366_9,22,588
266396_0,24,442
266396_1,19,264
266396_10,16,346
266396_11,11,340
266396_12,16,357
266396_13,19,373
266396_14,13,222
266396_15,9,232
266396_16,24,563
266396_17,23,342
266396_18,15,368
266396_19,13,219
266396_2,18,348
266396_20,7,163
266396_21,31,684
266396_22,6,172
266396_23,7,256
266396_24,6,154
266396_25,7,176
266396_26,15,260
266396_27,8,165
266396_28,15,296
266396_29,22,435
266396_3,14,284
266396_30,9,199
266396_31,16,324
266396_32,15,254
266396_33,8,212
266396_34,12,336
266396_35,15,266
266396_36,6,154
266396_37,9,191
266396_38,33,628
266396_39,17,287
266396_4,21,332
266396_40,14,252
266396_41,20,325
266396_42,19,380
266396_43,8,196
266396_44,9,228
266396_45,18,310
266396_46,41,655
266396_47,8,169
266396_48,10,219
266396_49,32,444
266396_5,35,610
266396_50,8,204
266396_51,21,407
266396_52,8,187
266396_53,14,309
266396_54,8,206
266396_55,8,216
266396_56,10,280
266396_57,11,213
266396_58,9,197
266396_59,6,196
266396_6,18,248
266396_60,10,240
266396_61,4,130
266396_62,9,256
266396_63,9,207
266396_64,6,181
266396_65,8,244
266396_66,15,231
266396_67,28,649
266396_68,26,486
266396_69,48,1520
266396_7,11,215
266396_70,19,382
266396_71,7,181
266396_72,7,169
266396_73,16,306
266396_74,14,295
266396_75,14,258
266396_76,25,612
266396_77,4,149
266396_78,17,418
266396_79,26,458
266396_8,20,389
266396_80,11,182
266396_81,29,525
266396_82,25,709
266396_83,5,138
266396_84,13,194
266396_85,15,364
266396_86,7,126
266396_87,41,884
266396_88,20,309
266396_89,11,302
266396_9,6,132
266396_90,11,309
266396_91,14,297
266396_92,31,552
266396_93,6,191
266396_94,20,490
266396_95,40,677
266396_96,11,277
266396_97,21,346
266852_0,57,1956
266852_1,19,615
266852_10,11,362
266852_11,19,592
266852_12,10,380
266852_13,7,188
266852_14,17,490
266852_15,29,780
266852_16,34,931
266852_17,37,1295
266852_18,41,1093
266852_19,26,776
266852_2,15,547
266852_20,36,1314
266852_21,20,680
266852_22,49,1691
266852_23,10,324
266852_24,62,2088
266852_25,20,417
266852_26,7,271
266852_27,31,918
266852_3,17,531
266852_4,55,1738
266852_5,32,1247
266852_6,20,362
266852_7,29,1087
266852_8,16,483
266852_9,5,166
266938_0,11,247
266938_1,12,275
266938_10,10,260
266938_11,5,133
266938_12,12,352
266938_13,31,694
266938_14,24,470
266938_15,30,776
266938_16,21,389
266938_17,10,272
266938_18,12,397
266938_19,31,642
266938_2,12,326
266938_20,44,925
266938_21,13,335
266938_22,24,471
266938_23,14,376
266938_24,20,421
266938_25,26,482
266938_26,31,756
266938_27,14,293
266938_28,33,751
266938_29,5,158
266938_3,8,166
266938_30,13,302
266938_31,36,698
266938_32,11,224
266938_33,12,286
266938_34,33,629
266938_35,41,626
266938_36,30,819
266938_37,13,239
266938_38,20,596
266938_39,22,497
266938_4,21,459
266938_40,10,225
266938_41,31,390
266938_42,12,338
266938_43,23,531
266938_44,26,418
266938_45,26,603
266938_46,53,1342
266938_47,40,856
266938_48,32,595
266938_49,4,105
266938_5,62,1515
266938_50,5,153
266938_51,8,241
266938_52,13,376
266938_53,14,362
266938_54,4,119
266938_6,8,205
266938_7,36,798
266938_8,13,277
266938_9,28,816
267252_0,12,404
267252_1,15,413
267252_10,9,243
267252_11,22,558
267252_12,16,415
267252_13,16,392
267252_14,19,455
267252_15,53,1443
267252_16,33,1042
267252_17,41,948
267252_18,27,1018
267252_2,28,674
267252_3,15,312
267252_4,25,753
267252_5,9,284
267252_6,7,181
267252_7,54,1091
267252_8,23,575
267252_9,18,508
267255_0,18,556
267255_1,20,648
267255_10,23,766
267255_11,8,274
267255_12,13,454
267255_13,7,256
267255_14,23,866
267255_15,12,294
267255_16,75,3037
267255_17,20,613
267255_18,18,435
267255_19,33,946
267255_2,12,413
267255_3,15,635
267255_4,46,1358
267255_5,10,419
267255_6,21,458
267255_7,18,431
267255_8,38,1134
267255_9,14,304
267278_0,46,1093
267278_1,17,399
267278_10,56,1413
267278_11,20,444
267278_12,27,955
267278_13,17,676
267278_14,13,183
267278_15,29,744
267278_16,27,864
267278_17,14,471
267278_18,30,804
267278_19,17,370
267278_2,35,757
267278_20,32,834
267278_21,45,1362
267278_22,15,372
267278_23,17,358
267278_3,25,806
267278_4,16,503
267278_5,27,641
267278_6,20,548
267278_7,19,565
267278_8,8,260
267278_9,12,214
267799_0,33,645
267799_1,90,1893
267799_10,9,251
267799_11,12,400
267799_12,24,616
267799_13,15,318
267799_14,34,616
267799_15,72,1824
267799_16,16,338
267799_17,31,720
267799_18,29,853
267799_19,21,419
267799_2,22,414
267799_3,17,461
267799_4,27,389
267799_5,18,321
267799_6,16,437
267799_7,17,263
267799_8,117,2056
267799_9,16,479
268836_0,5,182
268836_1,20,640
268836_10,28,455
268836_11,32,911
268836_12,22,593
268836_13,19,547
268836_14,8,307
268836_15,29,585
268836_16,12,346
268836_17,4,107
268836_18,10,209
268836_19,5,157
268836_2,15,278
268836_20,11,286
268836_21,19,357
268836_22,8,204
268836_23,7,162
268836_24,8,182
268836_25,6,282
268836_26,20,391
268836_27,48,1105
268836_28,23,640
268836_29,26,860
268836_3,7,158
268836_30,73,1741
268836_31,17,304
268836_32,16,272
268836_33,11,272
268836_34,16,481
268836_35,12,260
268836_36,51,1286
268836_37,15,290
268836_38,7,315
268836_39,13,449
268836_4,32,742
268836_5,38,997
268836_6,18,276
268836_7,16,371
268836_8,13,300
268836_9,10,231
26WrTHLJJIU_0,29,1061
26WrTHLJJIU_1,26,517
270416_0,36,838
270416_1,28,651
270416_10,52,1740
270416_11,4,157
270416_12,28,780
270416_13,8,265
270416_2,29,683
270416_3,12,343
270416_4,17,582
270416_5,9,256
270416_6,13,460
270416_7,9,312
270416_8,18,415
270416_9,20,414
270444_0,51,1584
270444_1,31,778
270444_2,22,521
270444_3,15,355
270444_4,25,466
270444_5,22,921
270444_6,62,1593
270444_7,18,458
270444_8,27,636
270449_0,15,254
270449_1,16,325
270449_10,16,504
270449_11,28,1085
270449_2,7,206
270449_3,10,363
270449_4,10,387
270449_5,9,339
270449_6,16,517
270449_7,15,497
270449_8,32,1259
270449_9,17,762
270628_0,31,856
270628_1,35,763
270628_10,25,799
270628_11,7,67
270628_12,28,692
270628_13,26,630
270628_14,9,243
270628_15,40,1231
270628_16,44,999
270628_17,26,911
270628_18,22,484
270628_19,39,941
270628_2,34,696
270628_20,23,568
270628_21,55,1545
270628_22,33,803
270628_23,23,605
270628_24,58,1350
270628_25,13,306
270628_26,12,244
270628_27,14,358
270628_28,50,963
270628_29,25,571
270628_3,29,586
270628_30,12,234
270628_31,52,1221
270628_32,10,197
270628_33,14,343
270628_34,16,282
270628_35,39,897
270628_4,11,267
270628_5,49,880
270628_6,18,361
270628_7,8,262
270628_8,49,1242
270628_9,43,944
270665_0,12,465
270665_1,33,711
270665_10,68,1866
270665_11,34,795
270665_12,12,374
270665_13,26,737
270665_14,17,400
270665_15,38,769
270665_16,38,678
270665_17,41,870
270665_18,11,278
270665_19,18,489
270665_2,7,177
270665_20,113,2704
270665_21,39,980
270665_22,8,251
270665_23,13,259
270665_24,17,409
270665_25,42,1250
270665_26,9,247
270665_27,7,255
270665_28,11,245
270665_29,30,537
270665_3,8,231
270665_30,23,627
270665_31,38,949
270665_32,16,375
270665_33,48,1259
270665_4,18,357
270665_5,11,252
270665_6,11,273
270665_7,20,593
270665_8,13,286
270665_9,35,1077
270956_0,24,789
270956_1,17,368
270956_10,23,657
270956_11,11,324
270956_12,18,500
270956_13,31,1053
270956_14,12,430
270956_15,44,1953
270956_16,26,500
270956_17,14,402
270956_2,57,1469
270956_3,29,962
270956_4,11,318
270956_5,15,430
270956_6,6,156
270956_7,7,174
270956_8,10,292
270956_9,4,141
271366_0,20,476
271366_1,15,278
271366_10,7,166
271366_11,29,737
271366_12,12,335
271366_13,13,263
271366_14,14,272
271366_15,9,195
271366_16,10,244
271366_17,13,267
271366_18,12,338
271366_19,9,386
271366_2,15,689
271366_20,9,216
271366_21,16,302
271366_22,12,277
271366_23,22,539
271366_24,22,419
271366_25,11,273
271366_26,5,166
271366_27,15,323
271366_28,20,317
271366_29,8,312
271366_3,11,298
271366_30,24,654
271366_31,8,188
271366_32,37,922
271366_33,31,642
271366_34,37,879
271366_35,14,340
271366_36,28,744
271366_37,31,501
271366_38,10,253
271366_39,7,195
271366_4,39,1000
271366_40,11,239
271366_41,27,610
271366_42,41,832
271366_43,56,1299
271366_44,20,495
271366_45,15,379
271366_46,41,902
271366_5,23,606
271366_6,31,967
271366_7,61,1585
271366_8,15,445
271366_9,11,345
271594_0,9,202
271594_1,13,291
271594_10,11,199
271594_11,8,445
271594_12,12,313
271594_13,27,686
271594_14,8,328
271594_15,16,420
271594_16,15,209
271594_17,14,413
271594_18,13,315
271594_19,15,401
271594_2,8,362
271594_20,16,375
271594_21,10,267
271594_22,21,655
271594_23,24,661
271594_24,18,499
271594_25,11,384
271594_26,16,672
271594_27,19,677
271594_28,46,1175
271594_29,7,216
271594_3,8,306
271594_30,18,425
271594_31,15,497
271594_32,10,252
271594_33,46,1007
271594_34,8,232
271594_35,15,420
271594_36,8,199
271594_37,6,184
271594_38,6,179
271594_39,16,485
271594_4,28,749
271594_40,8,212
271594_41,10,212
271594_5,12,360
271594_6,35,817
271594_7,16,344
271594_8,15,300
271594_9,15,415
271598_0,41,864
271598_1,46,1085
271598_10,20,426
271598_11,6,143
271598_12,7,179
271598_13,12,314
271598_14,16,433
271598_15,34,1021
271598_16,37,636
271598_17,18,454
271598_18,18,538
271598_19,5,176
271598_2,23,654
271598_20,23,531
271598_21,4,145
271598_22,10,258
271598_23,44,984
271598_24,9,228
271598_25,16,371
271598_26,19,640
271598_27,35,1024
271598_28,16,388
271598_29,16,612
271598_3,22,459
271598_30,16,445
271598_31,24,509
271598_32,4,161
271598_33,13,463
271598_34,28,691
271598_4,11,306
271598_5,31,692
271598_6,12,407
271598_7,11,438
271598_8,14,420
271598_9,17,465
272375_0,35,833
272375_1,17,487
272375_10,22,489
272375_11,13,390
272375_12,27,604
272375_13,6,196
272375_14,29,729
272375_15,13,292
272375_16,25,526
272375_17,11,248
272375_18,13,352
272375_19,12,345
272375_2,9,259
272375_3,20,506
272375_4,25,544
272375_5,8,211
272375_6,7,236
272375_7,6,202
272375_8,14,406
272375_9,16,523
273171_0,36,829
273171_1,22,525
273171_10,17,517
273171_11,9,282
273171_12,42,807
273171_13,18,422
273171_14,18,341
273171_15,7,192
273171_16,25,470
273171_2,29,662
273171_3,10,241
273171_4,35,781
273171_5,16,459
273171_6,48,1017
273171_7,16,377
273171_8,4,132
273171_9,29,665
273237_0,11,275
273237_1,18,420
273237_10,15,448
273237_11,28,612
273237_12,20,524
273237_13,34,853
273237_14,40,1061
273237_15,12,304
273237_16,13,381
273237_17,8,212
273237_18,8,344
273237_19,31,620
273237_2,12,245
273237_20,40,983
273237_21,96,2322
273237_22,34,755
273237_23,23,473
273237_24,7,305
273237_25,16,394
273237_26,27,595
273237_3,11,465
273237_4,8,200
273237_5,20,732
273237_6,65,1587
273237_7,16,393
273237_8,4,154
273237_9,49,1444
273314_0,53,2102
273314_1,10,273
273314_2,10,341
273314_3,13,317
273314_4,55,2406
273314_5,15,442
273314_6,34,1338
273314_7,24,887
273314_8,19,582
273531_0,16,353
273531_1,23,412
273531_10,18,453
273531_11,11,227
273531_12,14,412
273531_13,58,1573
273531_14,18,596
273531_15,20,483
273531_16,7,207
273531_17,21,521
273531_18,7,236
273531_19,19,481
273531_2,26,677
273531_20,21,536
273531_21,49,1176
273531_3,6,220
273531_4,43,1315
273531_5,22,649
273531_6,37,1009
273531_7,10,246
273531_8,17,636
273531_9,11,456
274219_0,29,788
274219_1,11,289
274219_10,47,1178
274219_11,44,1208
274219_2,26,663
274219_3,24,573
274219_4,9,334
274219_5,47,1321
274219_6,41,1239
274219_7,16,411
274219_8,26,856
274219_9,34,831
275248_0,301,9080
275620_0,20,400
275620_1,12,197
275620_10,9,217
275620_11,55,1435
275620_12,61,1566
275620_13,49,1086
275620_14,48,1035
275620_15,27,577
275620_16,29,584
275620_17,19,456
275620_18,19,381
275620_19,12,395
275620_2,42,959
275620_20,12,204
275620_21,32,884
275620_22,26,651
275620_23,15,403
275620_24,21,417
275620_3,14,271
275620_4,12,245
275620_5,30,932
275620_6,5,191
275620_7,28,632
275620_8,21,396
275620_9,13,378
276217_0,19,366
276217_1,25,537
276217_10,12,234
276217_11,30,735
276217_12,21,531
276217_13,16,312
276217_14,27,762
276217_15,15,345
276217_16,15,380
276217_17,11,234
276217_18,22,582
276217_19,13,255
276217_2,16,464
276217_20,16,312
276217_21,17,296
276217_22,27,586
276217_23,24,511
276217_24,13,357
276217_25,46,1303
276217_26,9,285
276217_27,25,620
276217_28,30,624
276217_29,10,212
276217_3,9,217
276217_30,15,364
276217_31,13,259
276217_32,15,384
276217_33,14,330
276217_34,22,433
276217_35,32,655
276217_36,9,211
276217_37,21,350
276217_38,13,489
276217_39,25,448
276217_4,9,192
276217_40,15,252
276217_41,13,257
276217_5,30,1045
276217_6,10,313
276217_7,15,377
276217_8,31,695
276217_9,13,317
27798_0,16,534
27798_1,21,626
27798_10,27,1158
27798_11,34,1131
27798_12,41,1299
27798_13,17,495
27798_14,4,147
27798_2,14,528
27798_3,50,1331
27798_4,18,549
27798_5,34,1030
27798_6,97,3175
27798_7,7,218
27798_8,53,1970
27798_9,25,871
277991_0,27,471
277991_1,4,132
277991_2,39,839
277991_3,31,678
277991_4,37,789
277991_5,33,651
277991_6,47,1172
277991_7,25,680
278474_0,42,1528
278474_1,23,686
278474_2,16,411
278474_3,50,1126
278474_4,18,353
278474_5,15,387
278474_6,22,423
278474_7,65,1097
278474_8,20,648
278474_9,29,732
27ubp7CLLKQ_0,40,1140
27ubp7CLLKQ_1,28,717
27ubp7CLLKQ_2,21,403
27ubp7CLLKQ_3,18,410
27ubp7CLLKQ_4,20,464
27ubp7CLLKQ_5,21,694
282560_0,31,778
282560_1,25,551
282560_10,15,335
282560_11,4,83
282560_12,18,573
282560_13,11,308
282560_14,12,424
282560_15,31,837
282560_16,29,675
282560_17,8,206
282560_18,24,559
282560_19,28,775
282560_2,15,406
282560_3,26,476
282560_4,10,217
282560_5,20,328
282560_6,26,580
282560_7,18,573
282560_8,33,811
282560_9,20,531
282586_0,30,683
282586_1,8,175
282586_10,4,222
282586_11,15,311
282586_12,7,180
282586_13,13,492
282586_14,8,201
282586_15,23,488
282586_16,10,419
282586_17,10,215
282586_18,19,685
282586_19,15,371
282586_2,12,287
282586_20,50,994
282586_21,16,335
282586_22,20,520
282586_23,25,468
282586_24,11,268
282586_25,24,403
282586_26,33,732
282586_27,47,1059
282586_28,12,411
282586_3,7,187
282586_4,15,357
282586_5,9,211
282586_6,7,214
282586_7,21,680
282586_8,14,362
282586_9,15,330
283495_0,11,290
283495_1,14,374
283495_2,25,795
283495_3,21,697
283495_4,13,592
283495_5,49,1261
283495_6,16,644
283495_7,61,1726
284673_0,39,1153
284673_1,28,666
284673_10,6,331
284673_11,21,974
284673_12,11,314
284673_13,24,697
284673_14,37,1298
284673_15,20,588
284673_16,20,589
284673_17,17,425
284673_18,40,1347
284673_2,18,622
284673_3,8,333
284673_4,11,279
284673_5,6,173
284673_6,19,410
284673_7,9,260
284673_8,14,435
284673_9,27,1167
288714_0,16,541
288714_1,14,354
288714_10,15,542
288714_11,28,679
288714_12,17,407
288714_13,18,391
288714_14,11,404
288714_15,9,385
288714_16,15,451
288714_17,9,461
288714_18,7,223
288714_19,8,240
288714_2,12,224
288714_3,9,312
288714_4,14,364
288714_5,8,259
288714_6,21,649
288714_7,26,470
288714_8,11,253
288714_9,19,401
288766_0,20,408
288766_1,16,373
288766_10,23,758
288766_11,12,259
288766_12,47,1209
288766_13,23,535
288766_14,29,999
288766_15,34,1073
288766_16,16,400
288766_17,11,248
288766_18,15,438
288766_19,27,701
288766_2,35,789
288766_20,34,699
288766_21,13,414
288766_22,9,322
288766_23,41,1439
288766_3,40,889
288766_4,67,1685
288766_5,25,540
288766_6,30,754
288766_7,38,1049
288766_8,13,447
288766_9,24,600
290088_0,17,566
290088_1,30,878
290088_10,20,548
290088_11,15,343
290088_12,18,616
290088_2,39,1144
290088_3,18,532
290088_4,10,367
290088_5,53,2167
290088_6,24,630
290088_7,10,361
290088_8,11,552
290088_9,25,718
29044_0,21,375
29044_1,88,1633
29044_10,72,1401
29044_11,13,331
29044_12,11,238
29044_13,17,461
29044_14,22,461
29044_15,24,449
29044_2,36,697
29044_3,24,451
29044_4,18,279
29044_5,14,405
29044_6,38,836
29044_7,33,684
29044_8,28,620
29044_9,29,450
291121_0,57,1327
291121_1,39,1792
291121_10,25,528
291121_11,10,246
291121_12,16,462
291121_2,39,1155
291121_3,18,500
291121_4,31,1019
291121_5,21,651
291121_6,29,833
291121_7,18,691
291121_8,26,729
291121_9,37,1124
292277_0,22,574
292277_1,24,524
292277_10,10,301
292277_2,22,633
292277_3,27,829
292277_4,17,537
292277_5,12,251
292277_6,49,1748
292277_7,11,338
292277_8,16,455
292277_9,17,604
294178_0,10,335
294178_1,11,322
294178_10,22,567
294178_11,11,354
294178_12,19,561
294178_13,35,951
294178_14,14,508
294178_15,21,661
294178_16,21,557
294178_17,27,819
294178_18,23,497
294178_19,19,519
294178_2,19,428
294178_3,37,1041
294178_4,17,368
294178_5,7,196
294178_6,16,391
294178_7,8,190
294178_8,23,717
294178_9,6,200
295793_0,32,668
295793_1,39,950
295793_10,27,544
295793_11,16,379
295793_12,8,305
295793_13,49,1161
295793_14,12,253
295793_15,14,271
295793_16,25,771
295793_17,25,434
295793_2,10,210
295793_3,36,1520
295793_4,31,1049
295793_5,13,414
295793_6,8,207
295793_7,15,253
295793_8,15,476
295793_9,7,289
298736_0,32,721
298736_1,17,402
298736_10,19,564
298736_11,13,254
298736_12,8,225
298736_13,20,544
298736_14,30,831
298736_15,61,1254
298736_16,19,459
298736_17,26,750
298736_18,17,297
298736_19,12,223
298736_2,15,347
298736_20,35,696
298736_21,31,589
298736_22,24,577
298736_23,26,757
298736_24,26,612
298736_25,38,1108
298736_26,21,434
298736_27,10,226
298736_28,34,715
298736_29,41,834
298736_3,19,372
298736_30,9,216
298736_31,21,349
298736_32,14,360
298736_33,44,953
298736_4,18,330
298736_5,12,298
298736_6,7,209
298736_7,8,238
298736_8,18,412
298736_9,21,532
298774_0,45,1405
298774_1,34,1464
298774_10,20,612
298774_11,24,700
298774_12,11,354
298774_13,11,294
298774_14,16,496
298774_15,11,345
298774_16,29,899
298774_17,23,800
298774_18,21,664
298774_2,33,1074
298774_3,19,578
298774_4,13,453
298774_5,48,1523
298774_6,9,317
298774_7,45,1443
298774_8,37,1343
298774_9,15,491
2Crezdbre6I_0,35,828
2Crezdbre6I_1,41,1193
2HP4KedfmSc_0,21,571
2HP4KedfmSc_1,38,978
2HP4KedfmSc_2,29,673
2HP4KedfmSc_3,37,1065
2HP4KedfmSc_4,67,1771
2HP4KedfmSc_5,39,1157
2HP4KedfmSc_6,18,485
2HP4KedfmSc_7,27,751
2HP4KedfmSc_8,33,832
2HP4KedfmSc_9,26,760
2HmBM3GGTlg_0,23,511
2HmBM3GGTlg_1,25,628
2HmBM3GGTlg_10,8,253
2HmBM3GGTlg_2,30,496
2HmBM3GGTlg_3,13,303
2HmBM3GGTlg_4,8,229
2HmBM3GGTlg_5,9,363
2HmBM3GGTlg_6,17,524
2HmBM3GGTlg_7,21,536
2HmBM3GGTlg_8,20,679
2HmBM3GGTlg_9,23,784
2JY5HXBWO84_0,17,1132
2JY5HXBWO84_1,19,580
2JY5HXBWO84_2,28,1159
2JY5HXBWO84_3,20,738
2JY5HXBWO84_4,24,1389
2JY5HXBWO84_5,29,1207
2JY5HXBWO84_6,13,1001
2JY5HXBWO84_7,20,902
2LpVvLemgvw_0,9,233
2LpVvLemgvw_1,21,740
2LpVvLemgvw_2,18,527
2LpVvLemgvw_3,15,392
2LpVvLemgvw_4,8,250
2LpVvLemgvw_5,16,531
2LpVvLemgvw_6,38,1097
2LpVvLemgvw_7,18,831
2LpVvLemgvw_8,9,289
2LpVvLemgvw_9,33,855
2OLVF-KEaZU_0,20,374
2OLVF-KEaZU_1,21,515
2OLVF-KEaZU_2,24,557
2PgJok07td4_0,30,1125
2QOf2wSu0j0_0,19,488
2QOf2wSu0j0_1,42,1013
2RC_DXV_dPQ_0,14,514
2RC_DXV_dPQ_1,17,650
2RC_DXV_dPQ_2,25,948
2RDubrUjI-k_0,25,648
2RDubrUjI-k_1,19,536
2RDubrUjI-k_2,27,595
2RDubrUjI-k_3,28,588
2Vtv2gPzM7w_0,25,640
2Vtv2gPzM7w_1,15,955
2Wo-0trLBjU_0,38,891
2Wo-0trLBjU_1,17,475
2Wo-0trLBjU_2,27,690
2Wo-0trLBjU_3,44,1454
2Wo-0trLBjU_4,27,707
2Wo-0trLBjU_5,22,628
2YwgSmmLibs_0,74,2247
2YwgSmmLibs_1,15,718
2YwgSmmLibs_2,55,1441
2YwgSmmLibs_3,58,1705
2YwgSmmLibs_4,64,1782
2Zx4huY-KN8_0,53,1202
2Zx4huY-KN8_1,41,1054
2ahFSMFvs_c_0,20,423
2ahFSMFvs_c_1,35,1048
2ahFSMFvs_c_2,35,846
2ahFSMFvs_c_3,34,793
2ahFSMFvs_c_4,47,1402
2ahFSMFvs_c_5,22,580
2ahFSMFvs_c_6,22,516
2ahFSMFvs_c_7,23,631
2ahFSMFvs_c_8,39,877
2c2fhh_Dsoo_0,22,598
2c2fhh_Dsoo_1,27,888
2c2fhh_Dsoo_2,31,907
2c2fhh_Dsoo_3,20,493
2c6Gb73nx4E_0,19,610
2c6Gb73nx4E_1,41,1287
2c6Gb73nx4E_2,16,614
2cwNG0YuwtQ_0,18,631
2cwNG0YuwtQ_1,18,625
2cwNG0YuwtQ_10,24,1180
2cwNG0YuwtQ_2,22,667
2cwNG0YuwtQ_3,28,932
2cwNG0YuwtQ_4,15,607
2cwNG0YuwtQ_5,19,772
2cwNG0YuwtQ_6,23,721
2cwNG0YuwtQ_7,24,928
2cwNG0YuwtQ_8,24,882
2cwNG0YuwtQ_9,19,683
2f6ZHqJ76EU_0,29,728
2f6ZHqJ76EU_1,42,1201
2f6ZHqJ76EU_2,41,1399
2f6ZHqJ76EU_3,52,1450
2f6ZHqJ76EU_4,36,955
2f6ZHqJ76EU_5,47,1096
2f6ZHqJ76EU_6,45,987
2f6ZHqJ76EU_7,44,1077
2h9VVQUZjK0_0,25,625
2h9VVQUZjK0_1,29,822
2h9VVQUZjK0_10,23,606
2h9VVQUZjK0_11,23,550
2h9VVQUZjK0_12,17,416
2h9VVQUZjK0_2,12,344
2h9VVQUZjK0_3,19,464
2h9VVQUZjK0_4,29,830
2h9VVQUZjK0_5,20,495
2h9VVQUZjK0_6,18,520
2h9VVQUZjK0_7,41,1202
2h9VVQUZjK0_8,22,581
2h9VVQUZjK0_9,22,645
2iukwQJjGHE_0,24,1358
2lj0BaPsJpM_0,19,631
2lj0BaPsJpM_1,25,796
2lj0BaPsJpM_2,22,620
2lj0BaPsJpM_3,20,787
2mWPHvbKzL8_0,27,696
2mWPHvbKzL8_1,23,759
2mWPHvbKzL8_10,24,766
2mWPHvbKzL8_11,28,891
2mWPHvbKzL8_12,15,509
2mWPHvbKzL8_13,14,835
2mWPHvbKzL8_14,35,1034
2mWPHvbKzL8_2,19,433
2mWPHvbKzL8_3,31,768
2mWPHvbKzL8_4,26,579
2mWPHvbKzL8_5,17,403
2mWPHvbKzL8_6,21,438
2mWPHvbKzL8_7,41,1197
2mWPHvbKzL8_8,25,759
2mWPHvbKzL8_9,30,942
2qKajMu7Vhc_0,35,1532
2qKajMu7Vhc_1,14,1455
2qKajMu7Vhc_2,18,833
2qKajMu7Vhc_3,21,672
2qKajMu7Vhc_4,11,552
2vX-ZRQQDwo_0,23,693
2vX-ZRQQDwo_1,19,747
2vX-ZRQQDwo_2,20,578
2vX-ZRQQDwo_3,15,368
2vX-ZRQQDwo_4,13,243
2vX-ZRQQDwo_5,19,580
2vX-ZRQQDwo_6,8,581
2w7rpDe-HoA_0,20,664
2w7rpDe-HoA_1,81,2399
2w7rpDe-HoA_2,30,1046
2w7rpDe-HoA_3,69,2470
2w7rpDe-HoA_4,28,585
30162_0,4,123
30162_1,26,498
30162_10,210,4241
30162_11,50,957
30162_2,17,355
30162_3,4,87
30162_4,59,1604
30162_5,45,893
30162_6,12,253
30162_7,31,738
30162_8,54,991
30162_9,59,1116
30763_0,13,271
30763_1,35,1029
30763_10,23,662
30763_11,15,351
30763_12,12,358
30763_13,14,303
30763_14,17,455
30763_15,55,1559
30763_16,21,953
30763_2,19,522
30763_3,38,1050
30763_4,24,670
30763_5,16,375
30763_6,12,238
30763_7,25,569
30763_8,4,83
30763_9,9,315
31197_0,51,1912
31197_1,14,572
31197_2,30,1044
31197_3,34,1252
31197_4,34,1247
31tcuDMQ_H8_0,19,489
31tcuDMQ_H8_1,44,1297
31tcuDMQ_H8_2,57,1404
31tcuDMQ_H8_3,45,949
31tcuDMQ_H8_4,61,1512
31tcuDMQ_H8_5,26,520
31tcuDMQ_H8_6,30,787
31tcuDMQ_H8_7,47,996
31tcuDMQ_H8_8,53,1349
327283_0,19,423
327283_1,18,455
327283_10,12,255
327283_11,17,411
327283_12,20,616
327283_13,10,267
327283_14,22,708
327283_15,9,250
327283_16,42,1105
327283_17,53,1557
327283_2,34,908
327283_3,16,497
327283_4,26,538
327283_5,19,505
327283_6,23,459
327283_7,13,327
327283_8,17,473
327283_9,23,624
32j1yMF37hA_0,12,435
32j1yMF37hA_1,14,349
32j1yMF37hA_2,20,486
33312_0,33,862
33312_1,27,546
